Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,50.0,32832.0,0.0,246.95,0.0,5.53,-5.59,400.0
2000-01-02,47.0,32832.0,0.0,261.87,0.0,9.25,-3.5,480.0
2000-01-03,47.0,33066.18,1.87,228.97,0.0,13.52,2.5,720.0
2000-01-04,49.0,33177.61,3.02,170.73,0.0,15.97,7.32,1025.38
2000-01-05,58.0,33177.61,2.23,269.5,0.0,16.67,-2.03,524.23
2000-01-06,40.0,33177.61,0.0,249.68,0.0,2.79,-8.12,320.0
2000-01-07,37.0,33177.61,0.0,254.05,0.0,5.6,-5.73,399.76
2000-01-08,35.0,33177.61,0.0,266.5,0.0,6.4,-5.99,399.75
2000-01-09,33.0,33411.77,0.0,225.06,0.0,5.13,-3.96,446.14
2000-01-10,86.0,33523.2,0.0,163.9,0.0,8.18,2.0,720.0
2000-01-11,132.0,33523.2,18.94,155.75,0.0,8.74,0.53,640.0
2000-01-12,94.0,33523.2,0.0,230.92,0.0,8.8,-0.66,587.38
2000-01-13,86.0,33523.2,0.26,233.56,0.0,5.79,-3.59,471.77
2000-01-14,66.0,33868.8,0.12,266.86,0.0,-0.59,-11.88,240.32
2000-01-15,54.0,33868.8,0.0,187.48,0.0,-4.88,-11.52,246.69
2000-01-16,43.0,33868.8,0.0,248.91,0.0,0.63,-9.13,309.42
2000-01-17,33.0,33868.8,0.0,324.89,0.0,7.84,-14.84,199.25
2000-01-18,38.0,34214.4,0.0,216.3,0.0,-8.74,-16.39,160.72
2000-01-19,52.0,34214.4,0.0,243.87,0.0,-5.54,-14.52,199.75
2000-01-20,44.0,34214.4,4.41,158.34,0.0,-1.38,-8.74,318.97
2000-01-21,39.0,34448.59,10.94,195.55,0.0,-3.98,-13.55,205.72
2000-01-22,35.0,34560.01,0.0,191.26,0.0,-8.67,-14.89,199.25
2000-01-23,33.0,34560.01,0.0,198.56,0.0,-6.3,-12.77,238.97
2000-01-24,31.0,34560.01,0.0,194.7,0.0,-2.61,-8.91,317.84
2000-01-25,35.0,34905.6,6.72,167.77,0.0,1.48,-5.97,397.39
2000-01-26,32.0,34905.6,13.6,85.41,0.0,-3.6,-6.97,359.75
2000-01-27,28.0,34905.6,0.0,286.17,0.0,-3.58,-13.55,206.43
2000-01-28,25.0,35251.19,0.0,205.59,0.0,-7.94,-14.21,199.76
2000-01-29,24.0,35251.19,0.0,273.94,0.0,-4.75,-13.77,200.86
2000-01-30,23.0,35251.19,0.0,359.35,0.0,1.0,-15.34,200.0
2000-01-31,23.0,35596.8,19.4,193.37,0.0,-0.94,-8.88,320.0
2000-02-01,27.0,35596.8,0.0,306.16,0.0,-0.01,-10.0,280.0
2000-02-02,30.0,35830.97,0.0,296.47,0.0,-0.3,-9.58,280.0
2000-02-03,27.0,35942.4,0.0,333.87,0.0,-1.54,-12.83,240.0
2000-02-04,26.0,35942.4,2.59,208.05,0.0,-2.85,-9.57,281.06
2000-02-05,24.0,36288.0,0.0,237.06,0.0,-0.47,-6.82,360.46
2000-02-06,23.0,36288.0,0.0,283.38,0.0,0.88,-6.94,359.87
2000-02-07,22.0,36288.0,0.0,328.32,0.0,2.78,-6.87,359.76
2000-02-08,22.0,36633.61,0.0,398.19,0.0,2.53,-13.01,238.81
2000-02-09,21.0,36633.61,0.0,406.17,0.0,0.54,-15.96,163.11
2000-02-10,20.0,36979.2,0.0,409.05,0.0,5.82,-11.51,240.0
2000-02-11,19.0,36979.2,1.0,376.45,0.0,7.96,-5.14,428.06
2000-02-12,19.0,37034.96,0.0,389.79,0.0,5.27,-8.62,319.75
2000-02-13,18.0,37324.8,0.0,373.38,0.0,-0.13,-12.16,240.0
2000-02-14,18.0,37324.8,17.63,268.51,0.0,2.4,-8.51,318.43
2000-02-15,130.0,37670.4,0.23,253.72,0.0,4.42,-2.42,518.57
2000-02-16,120.0,37670.4,0.0,339.07,0.0,4.12,-5.18,425.36
2000-02-17,106.0,38015.98,0.0,404.41,0.0,7.12,-5.93,396.79
2000-02-18,96.0,38015.98,7.11,168.75,0.0,0.48,-4.92,437.39
2000-02-19,86.0,38071.75,17.67,109.36,0.0,-0.89,-4.16,441.2
2000-02-20,80.0,38361.59,0.0,178.08,0.0,0.95,-3.05,479.75
2000-02-21,77.0,38361.59,0.0,334.06,0.0,2.29,-6.01,398.82
2000-02-22,73.0,38707.19,0.0,422.02,0.0,5.33,-7.31,360.0
2000-02-23,96.0,38707.19,0.0,444.1,0.0,10.49,-4.5,440.0
2000-02-24,167.0,39052.81,0.0,425.03,0.0,12.14,-1.33,560.0
2000-02-25,263.0,39052.81,0.0,423.51,0.0,15.38,1.5,680.0
2000-02-26,375.0,39398.42,0.0,372.64,0.0,12.56,1.97,716.4
2000-02-27,322.0,39398.42,2.24,188.76,0.0,7.17,2.39,719.75
2000-02-28,517.0,39743.99,14.2,231.28,0.0,11.35,3.44,795.01
2000-02-29,355.0,39743.99,0.0,407.31,0.0,10.85,-0.69,584.44
2000-03-01,263.0,39743.99,0.0,460.35,0.0,12.39,-2.94,484.74
2000-03-02,205.0,40089.59,0.0,382.76,0.0,10.69,0.35,627.63
2000-03-03,163.0,40089.59,0.0,292.61,0.0,7.04,0.01,604.28
2000-03-04,135.0,40435.19,0.0,406.82,0.0,8.87,-2.09,520.0
2000-03-05,115.0,40435.19,0.0,424.47,0.0,11.23,-0.77,578.6
2000-03-06,98.0,40780.8,0.0,460.93,0.0,13.59,-1.0,560.0
2000-03-07,87.0,40780.8,0.0,476.47,0.0,13.97,-2.0,520.0
2000-03-08,81.0,41126.39,0.0,482.82,0.0,20.95,2.94,755.16
2000-03-09,75.0,41126.39,0.0,495.63,0.0,25.35,4.21,816.48
2000-03-10,72.0,41471.99,1.61,417.11,0.0,20.97,5.99,923.55
2000-03-11,111.0,41471.99,22.06,259.25,0.0,12.26,3.94,799.75
2000-03-12,354.0,41817.61,27.78,135.38,0.0,5.65,1.6,688.09
2000-03-13,273.0,41817.61,0.11,394.74,0.0,6.38,-3.54,476.21
2000-03-14,218.0,42163.2,0.0,441.58,0.0,9.26,-2.56,515.32
2000-03-15,175.0,42163.2,0.0,494.2,0.0,14.1,-1.41,560.0
2000-03-16,148.0,42508.8,0.0,496.22,0.0,19.28,2.55,724.06
2000-03-17,240.0,42508.8,21.67,371.14,0.0,16.31,0.13,614.16
2000-03-18,184.0,42854.39,0.0,434.27,0.0,3.02,-8.3,320.11
2000-03-19,175.0,42854.39,0.0,438.18,0.0,5.37,-6.27,379.44
2000-03-20,156.0,43200.0,0.0,388.8,0.0,7.87,-2.07,523.1
2000-03-21,198.0,43200.0,9.92,219.15,0.0,7.84,0.78,639.88
2000-03-22,1020.0,43200.0,43.19,127.14,0.0,5.87,2.05,719.01
