Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,17.0,32832.0,0.0,254.92,0.0,6.3,-6.65,360.0
2000-01-02,16.0,32832.0,0.05,272.06,0.0,9.64,-5.6,400.0
2000-01-03,16.0,32832.0,1.0,237.58,0.0,14.17,2.3,720.56
2000-01-04,24.0,32832.0,7.43,110.54,0.0,14.43,7.9,1072.15
2000-01-05,24.0,32832.0,3.07,205.55,0.0,12.89,-3.47,474.3
2000-01-06,18.0,33177.61,0.0,194.48,0.0,0.29,-7.85,338.48
2000-01-07,17.0,33177.61,0.0,225.24,0.0,4.17,-5.87,400.0
2000-01-08,16.0,33177.61,0.0,216.25,0.0,3.77,-5.51,408.6
2000-01-09,16.0,33177.61,0.0,214.54,0.0,4.1,-5.04,428.63
2000-01-10,21.0,33177.61,3.52,156.2,0.0,8.03,-0.98,567.06
2000-01-11,30.0,33499.53,8.23,118.41,0.0,7.36,0.9,640.0
2000-01-12,26.0,33523.2,0.0,196.24,0.0,6.41,-1.68,540.38
2000-01-13,25.0,33523.2,1.01,186.99,0.0,3.73,-3.76,463.71
2000-01-14,18.0,33523.2,0.96,270.04,0.0,-1.37,-13.77,213.47
2000-01-15,23.0,33599.64,0.0,209.46,0.0,-5.58,-13.79,213.16
2000-01-16,26.0,33868.81,0.0,285.04,0.0,1.54,-12.13,240.0
2000-01-17,13.0,33868.81,0.0,321.61,0.0,5.0,-16.67,165.76
2000-01-18,17.0,33868.81,0.0,219.55,0.0,-8.99,-17.41,154.65
2000-01-19,22.0,34190.73,0.0,256.77,0.0,-5.5,-16.01,179.57
2000-01-20,23.0,34214.39,3.01,139.48,0.0,-2.29,-9.29,298.68
2000-01-21,19.0,34214.39,3.86,207.81,0.0,-3.91,-15.74,180.67
2000-01-22,17.0,34214.39,1.33,230.54,0.0,-9.74,-18.29,150.56
2000-01-23,17.0,34560.01,1.0,256.68,0.0,-7.14,-17.02,160.0
2000-01-24,17.0,34560.01,0.0,199.75,0.0,-2.99,-10.04,280.0
