Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,39.0,32140.8,0.0,204.85,0.0,1.56,-9.17,302.56
2000-01-02,39.0,32140.8,0.0,214.92,0.0,6.99,-4.99,436.29
2000-01-03,44.0,32140.8,2.58,176.35,0.0,11.65,0.86,641.53
2000-01-04,77.0,32273.14,8.58,143.33,0.0,11.61,1.62,689.58
2000-01-05,91.0,32486.4,13.93,188.99,0.0,11.8,-6.08,390.38
2000-01-06,55.0,32486.4,0.0,208.24,0.0,-2.7,-13.07,224.24
2000-01-07,54.0,32486.4,0.0,193.3,0.0,-0.08,-9.43,290.94
2000-01-08,49.0,32486.4,1.77,161.63,0.0,1.54,-6.54,374.92
2000-01-09,46.0,32486.4,0.0,168.24,0.0,0.82,-6.76,369.02
2000-01-10,83.0,32832.0,0.0,150.35,0.0,4.09,-2.7,503.67
2000-01-11,120.0,32832.0,18.22,72.23,0.0,4.75,0.67,637.65
2000-01-12,79.0,32832.0,1.19,138.55,0.0,4.07,-2.58,507.84
2000-01-13,69.0,32832.0,1.45,146.06,0.0,-1.41,-8.08,332.23
2000-01-14,42.0,33156.54,6.73,190.77,0.0,-7.77,-21.24,114.3
2000-01-15,40.0,33177.6,0.0,228.29,0.0,-10.32,-21.03,120.0
2000-01-16,39.0,33177.6,0.0,261.46,0.0,-4.61,-18.89,134.72
2000-01-17,38.0,33177.6,0.0,288.96,0.0,-1.39,-23.44,93.13
2000-01-18,36.0,33523.2,0.0,178.29,0.0,-17.92,-25.09,79.09
2000-01-19,33.0,33523.2,0.0,244.75,0.0,-11.43,-22.83,99.02
2000-01-20,32.0,33523.2,0.0,206.12,0.0,-8.82,-17.45,160.0
2000-01-21,31.0,33868.8,2.0,200.44,0.0,-9.51,-17.62,154.3
2000-01-22,30.0,33868.8,0.0,234.42,0.0,-14.7,-24.69,81.63
2000-01-23,32.0,33868.8,0.0,250.8,0.0,-12.5,-23.52,80.0
2000-01-24,35.0,34214.4,0.0,263.32,0.0,-5.37,-17.4,160.0
2000-01-25,38.0,34214.4,0.0,252.64,0.0,-2.36,-13.64,202.3
2000-01-26,42.0,34214.4,23.31,116.55,0.0,-5.58,-11.12,261.86
2000-01-27,36.0,34560.0,4.33,198.94,0.0,-7.77,-17.28,158.64
2000-01-28,33.0,34560.0,0.0,219.45,0.0,-13.68,-21.85,115.51
2000-01-29,31.0,34560.0,0.0,276.01,0.0,-10.11,-21.58,120.0
2000-01-30,33.0,34905.6,0.0,328.84,0.0,-0.97,-19.68,120.0
2000-01-31,32.0,34905.6,11.55,250.68,0.0,2.17,-16.73,160.0
2000-02-01,31.0,35230.14,2.71,157.49,0.0,-2.09,-8.21,327.87
2000-02-02,31.0,35251.2,0.0,274.68,0.0,-2.96,-13.48,216.35
2000-02-03,29.0,35251.2,0.0,217.6,0.0,-8.89,-16.32,161.97
2000-02-04,29.0,35596.8,2.16,245.73,0.0,-4.83,-14.48,200.0
2000-02-05,27.0,35596.8,0.0,253.24,0.0,-2.54,-11.16,266.67
2000-02-06,26.0,35942.39,0.0,257.16,0.0,-3.15,-11.75,251.29
2000-02-07,26.0,35942.39,0.0,290.26,0.0,-2.62,-12.79,228.74
2000-02-08,24.0,35942.39,0.0,365.23,0.0,-1.01,-19.58,120.0
2000-02-09,23.0,36287.99,0.0,355.84,0.0,-3.38,-19.37,120.0
2000-02-10,24.0,36287.99,0.0,303.36,0.0,3.37,-8.1,324.94
2000-02-11,26.0,36633.6,2.1,262.91,0.0,4.85,-4.66,435.28
2000-02-12,28.0,36633.6,2.07,344.61,0.0,0.45,-14.37,199.75
2000-02-13,35.0,36979.2,0.0,360.62,0.0,-1.99,-17.34,160.0
2000-02-14,72.0,36979.2,14.88,281.89,0.0,2.24,-14.4,200.0
2000-02-15,60.0,37324.8,8.04,217.41,0.0,2.63,-7.17,357.4
2000-02-16,49.0,37324.8,0.36,276.86,0.0,-0.54,-9.3,299.21
2000-02-17,43.0,37457.14,0.58,359.89,0.0,0.49,-12.74,231.57
2000-02-18,37.0,37670.39,0.0,317.52,0.0,-5.85,-16.16,174.17
2000-02-19,36.0,37670.39,16.88,154.61,0.0,-4.37,-10.29,280.0
2000-02-20,35.0,38016.01,1.43,185.37,0.0,-1.13,-6.33,376.29
2000-02-21,34.0,38016.01,0.49,294.13,0.0,-0.48,-9.13,304.61
2000-02-22,36.0,38361.61,0.0,380.06,0.0,2.78,-10.04,280.0
2000-02-23,37.0,38361.61,0.0,402.53,0.0,7.63,-7.06,360.16
2000-02-24,50.0,38707.2,0.0,324.17,0.0,9.83,-0.2,602.67
2000-02-25,100.0,38707.2,0.23,330.89,0.0,11.47,0.85,642.98
2000-02-26,167.0,39052.8,9.14,193.53,0.0,5.52,-1.59,547.12
2000-02-27,411.0,39052.8,0.0,233.48,0.0,6.54,0.25,624.61
2000-02-28,801.0,39398.4,12.7,263.01,0.0,11.93,1.21,666.65
2000-02-29,407.0,39398.4,0.0,293.98,0.0,4.4,-3.41,476.93
2000-03-01,291.0,39744.0,0.0,388.02,0.0,5.74,-5.6,400.0
2000-03-02,256.0,39744.0,1.7,403.75,0.0,8.77,-4.18,440.79
2000-03-03,193.0,40089.61,0.0,252.85,0.0,1.46,-4.75,432.78
2000-03-04,163.0,40089.61,0.0,311.11,0.0,1.63,-6.19,388.57
2000-03-05,145.0,40435.2,0.0,335.61,0.0,4.55,-4.13,450.52
2000-03-06,129.0,40435.2,0.0,329.99,0.0,5.37,-3.14,480.0
2000-03-07,121.0,40780.8,0.0,408.15,0.0,7.01,-4.52,440.0
2000-03-08,127.0,40780.8,0.0,465.78,0.0,13.71,-2.41,516.27
2000-03-09,174.0,41126.39,0.0,441.27,0.0,15.12,1.36,668.83
2000-03-10,285.0,41126.39,8.57,376.19,0.0,18.82,-2.95,493.8
2000-03-11,237.0,41472.0,7.27,159.13,0.0,1.58,-3.27,479.94
2000-03-12,421.0,41472.0,31.12,121.42,0.0,0.85,-2.64,505.1
2000-03-13,306.0,41817.61,1.46,396.95,0.0,1.26,-8.37,324.67
2000-03-14,249.0,41817.61,0.0,414.24,0.0,1.91,-8.12,329.62
2000-03-15,221.0,42163.2,0.0,470.65,0.0,8.96,-3.93,456.74
2000-03-16,213.0,42163.2,0.0,487.57,0.0,13.63,-0.9,568.05
