Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,1.7,33177.6,0.0,220.39,0.0,7.14,-2.5,520.0
2000-01-02,1.7,33177.6,0.0,250.97,0.0,14.09,1.5,680.0
2000-01-03,1.7,33177.6,0.0,220.75,0.0,18.0,7.5,1040.28
2000-01-04,1.8,33402.74,0.0,198.4,0.0,18.0,9.0,1160.0
2000-01-05,2.0,33523.2,19.71,205.11,0.0,18.55,2.0,720.0
2000-01-06,1.8,33523.2,0.0,247.51,0.0,5.92,-5.51,400.0
2000-01-07,1.8,33523.2,0.0,262.88,0.0,9.0,-4.0,440.0
2000-01-08,1.7,33523.2,0.0,272.0,0.0,9.5,-4.5,440.0
2000-01-09,1.7,33523.2,0.0,183.91,0.0,7.37,-1.0,560.0
2000-01-10,1.9,33868.8,11.0,130.66,0.0,11.5,3.54,800.0
2000-01-11,1.9,33868.8,0.14,191.68,0.0,14.0,4.79,863.09
2000-01-12,1.9,33868.8,0.0,212.71,0.0,11.5,1.17,653.94
2000-01-13,1.8,33868.8,0.0,204.74,0.0,8.5,-1.0,560.37
2000-01-14,1.8,33868.8,0.0,243.49,0.0,2.55,-9.5,280.0
2000-01-15,1.7,34214.39,0.0,186.94,0.0,-2.09,-9.96,280.0
2000-01-16,1.7,34214.39,0.0,243.2,0.0,6.0,-6.0,400.0
2000-01-17,1.7,34214.39,0.0,288.0,0.0,9.5,-11.5,240.0
2000-01-18,1.6,34214.39,0.0,205.34,0.0,-6.46,-15.0,200.0
2000-01-19,1.5,34560.0,0.0,226.38,0.0,-3.18,-13.0,240.0
2000-01-20,1.6,34560.0,8.01,158.45,0.0,0.13,-7.5,360.0
2000-01-21,1.6,34560.0,4.5,180.38,0.0,-1.5,-10.0,280.0
2000-01-22,1.6,34785.14,0.0,236.8,0.0,-5.0,-13.5,200.0
2000-01-23,1.6,34905.6,3.0,161.57,0.0,-3.0,-10.46,280.0
2000-01-24,1.5,34905.6,4.0,124.88,0.0,-0.5,-6.0,399.68
2000-01-25,1.5,34905.6,15.0,168.69,0.0,3.89,-4.0,440.0
2000-01-26,1.5,35251.2,9.25,126.39,0.0,0.5,-5.0,440.0
2000-01-27,1.5,35251.2,0.0,246.36,0.0,0.0,-8.5,320.0
2000-01-28,1.4,35251.2,0.0,259.7,0.0,-4.0,-13.0,240.0
2000-01-29,1.5,35596.8,0.0,316.8,0.0,-1.0,-13.5,200.0
2000-01-30,1.5,35596.8,0.0,342.4,0.0,2.0,-13.0,240.0
2000-01-31,1.8,35596.8,19.0,243.1,0.0,5.6,-7.18,360.0
2000-02-01,1.8,35942.39,0.0,240.13,0.0,2.5,-5.14,428.46
2000-02-02,1.8,35942.39,0.0,265.59,0.0,2.5,-6.13,389.22
2000-02-03,1.7,36167.54,0.0,295.84,0.0,0.92,-8.99,320.0
2000-02-04,1.7,36288.0,0.0,281.62,0.0,3.5,-5.5,400.0
2000-02-05,1.6,36288.0,0.71,208.05,0.0,3.0,-3.0,480.0
2000-02-06,1.6,36633.6,0.0,230.16,0.0,3.0,-3.49,480.0
2000-02-07,1.6,36633.6,0.0,262.42,0.0,4.5,-3.0,480.0
2000-02-08,1.7,36633.6,0.0,376.2,0.0,6.5,-8.0,320.0
2000-02-09,1.7,36979.2,0.0,369.82,0.0,4.41,-9.0,320.0
2000-02-10,1.8,36979.2,0.0,372.12,0.0,10.14,-4.0,440.0
