Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,110.0,32486.39,0.0,233.97,0.0,4.98,-7.01,360.0
2000-01-02,111.0,32486.39,2.76,211.48,0.0,8.55,-4.82,440.0
2000-01-03,134.0,32507.71,0.49,191.96,0.0,12.58,3.12,769.27
2000-01-04,376.0,32770.88,11.04,117.71,0.0,13.15,6.05,927.39
2000-01-05,475.0,32832.0,6.65,205.22,0.0,13.44,-5.9,393.78
2000-01-06,242.0,32832.0,0.0,172.09,0.0,-2.35,-9.58,290.5
2000-01-07,205.0,32832.0,0.0,180.21,0.0,1.27,-6.4,378.62
2000-01-08,183.0,32832.0,0.0,239.86,0.0,3.55,-8.18,330.52
2000-01-09,172.0,32980.94,0.0,199.0,0.0,3.14,-5.59,402.39
2000-01-10,376.0,33177.61,4.54,160.89,0.0,7.67,-2.04,527.52
2000-01-11,728.0,33177.61,15.58,88.52,0.0,5.26,0.53,640.0
2000-01-12,443.0,33177.61,0.0,177.91,0.0,5.87,-1.53,549.25
2000-01-13,355.0,33177.61,5.76,139.53,0.0,3.2,-4.45,440.0
2000-01-14,264.0,33523.2,4.25,200.72,0.0,-4.01,-17.25,159.14
2000-01-15,240.0,33523.2,0.0,223.75,0.0,-8.65,-17.96,150.38
2000-01-16,200.0,33523.2,0.0,275.32,0.0,-1.69,-15.45,186.19
2000-01-17,140.0,33523.2,0.0,307.27,0.0,2.94,-19.58,131.42
2000-01-18,130.0,33868.8,0.0,188.12,0.0,-14.35,-21.46,117.77
2000-01-19,120.0,33868.8,0.0,230.72,0.0,-10.79,-20.05,123.9
2000-01-20,140.0,33868.8,2.34,219.29,0.0,-3.56,-13.35,219.87
2000-01-21,130.0,34153.29,4.73,215.94,0.0,-4.7,-18.25,145.72
2000-01-22,120.0,34214.39,0.0,219.38,0.0,-12.83,-21.1,120.0
2000-01-23,120.0,34214.39,0.0,252.04,0.0,-9.22,-19.2,135.51
2000-01-24,130.0,34363.34,0.0,161.65,0.0,-5.47,-11.2,264.12
2000-01-25,120.0,34560.0,0.0,285.22,0.0,-0.83,-13.15,223.28
2000-01-26,110.0,34560.0,6.2,79.71,0.0,-7.99,-11.45,257.39
2000-01-27,100.0,34844.47,1.16,281.26,0.0,-6.94,-18.39,144.53
2000-01-28,93.0,34905.59,0.0,216.96,0.0,-11.53,-19.03,137.55
2000-01-29,88.0,34905.59,0.0,289.12,0.0,-7.92,-19.44,120.0
2000-01-30,83.0,35251.17,0.0,329.99,0.0,-2.49,-18.08,159.93
2000-01-31,90.0,35251.17,8.3,210.89,0.0,-0.7,-11.19,262.58
2000-02-01,98.0,35251.17,0.0,175.0,0.0,-3.23,-8.72,316.8
2000-02-02,93.0,35596.83,0.0,264.07,0.0,-2.79,-11.73,252.94
2000-02-03,90.0,35596.83,0.0,281.4,0.0,-5.04,-14.82,200.0
2000-02-04,87.0,35881.27,0.81,212.11,0.0,-4.64,-10.99,264.54
2000-02-05,84.0,35942.38,0.76,317.45,0.0,-0.31,-11.73,242.11
2000-02-06,81.0,35942.38,0.0,294.47,0.0,-1.81,-11.69,245.61
2000-02-07,77.0,36287.99,0.0,286.53,0.0,0.61,-8.65,312.31
2000-02-08,80.0,36287.99,0.0,382.62,0.0,0.88,-18.78,139.92
2000-02-09,83.0,36633.59,0.0,371.76,0.0,-1.93,-18.13,158.27
2000-02-10,80.0,36633.59,0.0,331.33,0.0,5.03,-7.39,360.0
2000-02-11,79.0,36633.59,0.96,285.73,0.0,5.55,-4.03,440.0
2000-02-12,87.0,36979.21,0.0,379.95,0.0,3.1,-14.0,209.71
2000-02-13,110.0,36979.21,0.0,298.78,0.0,-3.8,-13.57,213.2
2000-02-14,140.0,37324.81,19.53,210.31,0.0,0.5,-8.24,321.16
