Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,26.0,33868.8,0.0,268.8,0.0,15.94,-1.55,556.37
2000-01-02,25.0,33868.8,0.0,246.2,0.0,17.97,4.0,800.0
2000-01-03,24.0,33868.8,0.0,172.22,0.0,19.5,11.35,1348.37
2000-01-04,25.0,33868.8,0.0,169.0,0.0,19.95,12.0,1400.0
2000-01-05,40.0,33868.8,18.9,187.81,0.0,15.05,1.42,673.9
2000-01-06,41.0,33868.8,0.0,246.94,0.0,9.5,-3.03,480.0
2000-01-07,44.0,34213.57,0.0,229.68,0.0,12.47,1.43,674.25
2000-01-08,41.0,34214.4,0.0,254.85,0.0,9.5,-3.5,480.0
2000-01-09,37.0,34214.4,2.55,188.73,0.0,11.08,1.1,647.67
2000-01-10,43.0,34214.4,10.12,148.12,0.0,15.33,6.5,960.0
2000-01-11,56.0,34214.4,0.0,229.32,0.0,16.5,5.5,920.0
2000-01-12,58.0,34329.76,0.0,247.4,0.0,12.0,-0.01,600.0
2000-01-13,55.0,34560.0,0.0,285.31,0.0,17.21,-0.89,568.88
2000-01-14,45.0,34560.0,0.0,246.79,0.0,5.07,-6.08,393.7
2000-01-15,36.0,34560.0,0.0,248.06,0.0,3.04,-8.02,320.0
2000-01-16,32.0,34560.0,0.0,274.94,0.0,11.5,-2.61,511.13
2000-01-17,30.0,34904.78,0.0,284.62,0.0,6.64,-8.01,320.0
2000-01-18,26.0,34905.61,0.0,164.05,0.0,-5.0,-11.05,276.17
2000-01-19,23.0,34905.61,0.0,272.06,0.0,2.3,-10.16,280.0
2000-01-20,23.0,34905.61,10.03,108.36,0.0,1.54,-3.76,459.12
2000-01-21,24.0,35251.2,0.0,212.86,0.0,-0.55,-8.68,320.0
2000-01-22,22.0,35251.2,0.0,200.81,0.0,-3.54,-11.0,280.0
2000-01-23,21.0,35251.2,0.0,177.93,0.0,0.31,-6.15,388.19
2000-01-24,22.0,35366.57,0.0,144.24,0.0,2.5,-2.63,509.44
2000-01-25,24.0,35596.79,22.17,97.02,0.0,2.0,-2.5,520.0
2000-01-26,25.0,35596.79,5.0,143.07,0.0,-0.02,-6.0,400.0
2000-01-27,25.0,35596.79,0.0,193.26,0.0,-2.02,-8.0,320.0
2000-01-28,24.0,35942.4,0.0,258.35,0.0,-1.54,-10.01,280.0
2000-01-29,24.0,35942.4,0.0,309.36,0.0,0.98,-10.07,280.0
2000-01-30,27.0,35942.4,15.1,269.07,0.0,4.41,-10.6,280.0
2000-01-31,66.0,36288.01,26.31,189.95,0.0,5.32,-2.52,518.36
2000-02-01,92.0,36288.01,0.0,297.8,0.0,3.59,-5.93,400.0
2000-02-02,135.0,36288.01,0.0,235.02,0.0,2.0,-4.8,440.0
2000-02-03,140.0,36633.61,0.0,363.07,0.0,5.85,-8.0,320.0
2000-02-04,116.0,36633.61,0.0,293.7,0.0,6.0,-3.07,480.0
2000-02-05,101.0,36633.61,0.0,247.16,0.0,4.49,-2.5,520.0
2000-02-06,94.0,36979.2,0.0,259.23,0.0,4.5,-2.77,498.23
2000-02-07,87.0,36979.2,0.0,326.73,0.0,8.63,-1.52,558.1
2000-02-08,86.0,36979.2,0.0,320.43,0.0,6.5,-3.04,480.0
2000-02-09,84.0,37324.8,0.0,403.02,0.0,11.37,-5.75,400.0
2000-02-10,85.0,37324.8,0.0,399.2,0.0,13.51,-3.0,480.0
2000-02-11,83.0,37607.66,0.0,383.72,0.0,14.5,0.0,600.0
2000-02-12,82.0,37670.4,3.97,287.68,0.0,9.95,-3.5,480.0
2000-02-13,76.0,37670.4,4.69,263.8,0.0,4.48,-6.13,389.36
2000-02-14,81.0,38016.0,5.99,279.48,0.0,15.5,2.82,745.82
2000-02-15,93.0,38016.0,0.0,383.34,0.0,12.39,-0.52,598.75
2000-02-16,94.0,38016.0,0.0,414.79,0.0,13.99,-2.02,520.0
2000-02-17,79.0,38361.6,0.0,395.77,0.0,12.98,-0.99,561.05
2000-02-18,74.0,38361.6,19.26,243.84,0.0,9.37,-1.5,560.0
2000-02-19,130.0,38707.2,12.64,226.66,0.0,13.69,3.73,800.0
2000-02-20,223.0,38707.2,0.0,280.29,0.0,9.0,0.42,633.38
2000-02-21,203.0,38822.57,0.0,347.96,0.0,8.5,-3.5,480.0
2000-02-22,140.0,39052.81,0.0,370.08,0.0,10.41,-3.5,480.0
2000-02-23,97.0,39052.81,0.0,390.87,0.0,15.96,-1.11,560.0
2000-02-24,76.0,39398.4,0.0,358.44,0.0,18.0,4.0,800.0
2000-02-25,66.0,39398.4,0.0,348.8,0.0,22.5,8.5,1120.0
2000-02-26,58.0,39744.0,1.9,341.5,0.0,21.95,4.5,840.0
2000-02-27,51.0,39744.0,0.0,355.16,0.0,19.0,5.0,880.0
2000-02-28,56.0,39744.0,12.69,218.22,0.0,17.07,7.01,1000.78
2000-02-29,55.0,40089.6,0.0,345.65,0.0,14.5,2.0,720.0
2000-03-01,52.0,40089.6,0.0,410.28,0.0,16.61,-1.5,560.0
2000-03-02,48.0,40435.2,0.0,282.15,0.0,13.91,4.54,843.1
2000-03-03,42.0,40435.2,0.0,289.1,0.0,11.5,2.0,720.0
2000-03-04,38.0,40780.81,0.0,370.19,0.0,12.98,-0.51,599.59
2000-03-05,35.0,40780.81,0.0,396.84,0.0,17.5,1.5,680.0
2000-03-06,33.0,40780.81,0.0,390.77,0.0,15.44,0.18,614.16
2000-03-07,30.0,41126.39,0.0,410.8,0.0,17.0,-0.19,600.0
2000-03-08,29.0,41126.39,0.0,410.69,0.0,26.68,7.51,1040.87
2000-03-09,28.0,41471.98,0.0,346.54,0.0,24.77,11.0,1320.0
2000-03-10,27.0,41471.98,0.0,346.64,0.0,23.21,9.92,1233.57
2000-03-11,25.0,41817.6,1.3,333.52,0.0,21.08,9.0,1160.0
2000-03-12,26.0,41817.6,6.19,281.47,0.0,19.46,5.49,918.9
2000-03-13,25.0,41817.6,0.0,300.57,0.0,9.5,-0.04,600.0
2000-03-14,24.0,42163.2,0.0,414.27,0.0,13.84,-1.76,539.25
2000-03-15,23.0,42163.2,0.0,412.18,0.0,18.95,3.0,760.01
2000-03-16,22.0,42508.79,6.18,239.84,0.0,20.5,9.99,1239.4
2000-03-17,39.0,42508.79,22.9,303.06,0.0,18.0,3.15,771.6
2000-03-18,42.0,42854.4,0.0,301.08,0.0,6.0,-3.04,480.0
