Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,23.0,32611.14,0.0,223.72,0.0,3.52,-6.43,365.82
2000-01-02,24.0,32832.0,1.87,235.28,0.0,7.19,-3.89,448.89
2000-01-03,25.0,32832.0,1.27,195.09,0.0,11.44,3.05,763.66
2000-01-04,52.0,32832.0,8.93,115.39,0.0,12.9,6.6,968.35
2000-01-05,56.0,32832.0,8.88,209.88,0.0,13.16,-5.99,390.26
2000-01-06,39.0,32832.0,0.0,184.61,0.0,-2.56,-9.71,285.1
2000-01-07,37.0,32832.0,0.0,191.29,0.0,0.9,-6.58,369.8
2000-01-08,35.0,33177.6,0.0,248.72,0.0,2.85,-8.46,322.62
2000-01-09,34.0,33177.6,0.0,191.71,0.0,2.13,-5.33,414.05
2000-01-10,125.0,33177.6,10.72,156.02,0.0,7.36,-1.03,560.69
2000-01-11,134.0,33177.6,23.42,77.59,0.0,4.72,1.0,640.28
2000-01-12,93.0,33177.6,0.0,195.03,0.0,5.72,-1.85,536.66
2000-01-13,60.0,33523.19,2.78,163.22,0.0,3.17,-4.51,440.0
2000-01-14,48.0,33523.19,2.58,238.01,0.0,-3.76,-17.34,158.87
2000-01-15,43.0,33523.19,0.0,214.1,0.0,-8.98,-16.9,163.53
2000-01-16,35.0,33523.19,0.0,277.04,0.0,-2.3,-14.89,195.6
2000-01-17,38.0,33868.8,0.0,311.81,0.0,2.87,-19.76,125.1
2000-01-18,34.0,33868.8,0.0,169.62,0.0,-14.98,-20.71,120.06
2000-01-19,31.0,33868.8,0.0,240.25,0.0,-10.63,-19.58,128.38
2000-01-20,29.0,34214.4,3.0,179.61,0.0,-3.96,-12.79,230.52
2000-01-21,27.0,34214.4,4.72,221.9,0.0,-5.05,-18.09,150.55
2000-01-22,25.0,34214.4,0.0,198.66,0.0,-13.23,-19.85,120.0
2000-01-23,24.0,34214.4,0.0,241.29,0.0,-10.11,-18.58,143.76
2000-01-24,22.0,34560.0,0.0,145.57,0.0,-5.87,-10.48,280.0
2000-01-25,21.0,34560.0,0.0,275.21,0.0,-1.11,-11.53,249.8
2000-01-26,23.0,34560.0,8.75,74.65,0.0,-8.5,-11.4,255.47
2000-01-27,21.0,34905.59,1.34,299.45,0.0,-7.01,-18.52,145.17
2000-01-28,19.0,34905.59,0.0,217.41,0.0,-11.97,-18.79,138.08
2000-01-29,17.0,35030.33,0.0,277.93,0.0,-8.31,-18.0,160.0
2000-01-30,16.0,35251.2,0.0,323.55,0.0,-3.39,-16.46,160.0
2000-01-31,18.0,35251.2,13.22,195.26,0.0,-1.08,-9.43,285.75
2000-02-01,18.0,35596.8,0.0,156.91,0.0,-4.03,-8.44,320.06
2000-02-02,16.0,35596.8,0.0,277.49,0.0,-3.38,-12.11,242.98
2000-02-03,15.0,35596.8,0.92,280.75,0.0,-5.16,-13.96,200.0
2000-02-04,14.0,35942.4,2.0,244.59,0.0,-5.15,-12.01,243.13
2000-02-05,13.0,35942.4,1.0,304.72,0.0,-1.01,-10.5,280.0
2000-02-06,12.0,36287.99,0.0,269.67,0.0,-2.53,-10.25,280.92
2000-02-07,11.0,36287.99,0.0,294.55,0.0,-0.17,-8.8,312.09
2000-02-08,12.0,36287.99,0.0,388.13,0.0,0.12,-17.87,159.7
2000-02-09,11.0,36633.59,0.0,372.63,0.0,-2.08,-16.32,160.29
2000-02-10,10.0,36633.59,0.0,321.62,0.0,2.84,-7.5,359.94
2000-02-11,10.0,36979.2,1.0,304.36,0.0,5.38,-4.02,440.0
2000-02-12,12.0,36979.2,0.0,393.88,0.0,3.02,-14.08,208.67
2000-02-13,25.0,36979.2,0.0,304.41,0.0,-4.43,-13.37,215.24
2000-02-14,130.0,37324.79,28.19,235.54,0.0,0.66,-8.42,320.0
2000-02-15,100.0,37324.79,7.0,232.36,0.0,1.75,-6.9,362.97
2000-02-16,41.0,37670.4,0.0,300.94,0.0,0.41,-7.42,350.32
2000-02-17,32.0,37670.4,0.0,380.89,0.0,1.79,-9.83,289.36
2000-02-18,31.0,38016.0,5.18,205.69,0.0,-3.02,-9.74,292.37
2000-02-19,31.0,38016.0,17.43,141.95,0.0,-2.26,-6.5,375.13
2000-02-20,27.0,38361.6,3.3,127.64,0.0,-3.63,-7.09,356.79
2000-02-21,25.0,38361.6,0.0,321.04,0.0,-1.68,-9.21,303.76
2000-02-22,25.0,38361.6,0.0,386.7,0.0,2.15,-7.99,329.09
2000-02-23,32.0,38707.2,0.0,379.47,0.0,7.31,-2.76,499.23
2000-02-24,46.0,38707.2,0.0,343.35,0.0,8.93,0.4,632.33
2000-02-25,113.0,39052.8,2.0,389.42,0.0,12.58,1.84,707.23
2000-02-26,156.0,39052.8,1.0,375.23,0.0,11.29,1.48,678.13
2000-02-27,215.0,39398.41,4.69,123.85,0.0,5.72,2.21,717.56
2000-02-28,412.0,39398.41,17.29,271.45,0.0,8.54,-0.25,598.77
2000-02-29,182.0,39744.01,0.0,409.39,0.0,6.03,-4.39,441.76
2000-03-01,136.0,39744.01,0.0,449.14,0.0,8.9,-4.02,449.09
2000-03-02,115.0,40089.61,2.91,268.8,0.0,8.1,-0.05,600.0
2000-03-03,88.0,40089.61,1.49,256.5,0.0,1.91,-4.18,449.57
2000-03-04,74.0,40435.2,0.0,402.81,0.0,4.65,-5.07,425.88
2000-03-05,65.0,40435.2,0.0,445.27,0.0,8.52,-3.42,472.22
2000-03-06,55.0,40780.8,0.0,413.51,0.0,8.74,-1.54,553.96
2000-03-07,48.0,40780.8,0.0,461.26,0.0,10.43,-2.5,520.0
2000-03-08,46.0,41126.4,0.0,486.1,0.0,18.21,1.89,710.83
2000-03-09,44.0,41126.4,0.0,488.03,0.0,23.12,5.47,917.82
2000-03-10,42.0,41471.99,5.33,386.88,0.0,20.81,-1.05,566.76
2000-03-11,61.0,41471.99,0.0,261.36,0.0,3.8,-1.73,538.39
2000-03-12,149.0,41817.59,26.15,202.3,0.0,5.0,-0.64,585.84
2000-03-13,100.0,41817.59,1.93,379.35,0.0,0.86,-7.45,349.62
2000-03-14,83.0,42163.19,0.0,458.76,0.0,4.61,-6.49,374.65
2000-03-15,71.0,42163.19,0.0,454.56,0.0,10.35,-0.93,565.64
2000-03-16,72.0,42508.79,0.0,476.01,0.0,15.47,2.64,730.86
2000-03-17,121.0,42508.79,18.79,411.64,0.0,14.32,-5.76,398.84
2000-03-18,83.0,42854.41,0.0,435.95,0.0,-2.34,-12.18,242.55
2000-03-19,74.0,42854.41,0.0,447.29,0.0,3.34,-7.1,360.0
2000-03-20,66.0,43200.01,0.0,394.3,0.0,5.21,-3.53,471.03
2000-03-21,142.0,43200.01,7.63,327.67,0.0,9.83,-0.7,580.31
2000-03-22,188.0,43200.01,24.57,150.79,0.0,4.6,0.55,636.42
2000-03-23,123.0,43545.61,0.0,495.57,0.0,13.71,0.55,637.34
2000-03-24,93.0,43545.61,0.0,492.64,0.0,12.99,0.02,601.63
2000-03-25,76.0,43891.21,0.0,499.62,0.0,17.76,3.81,800.0
2000-03-26,64.0,43891.21,3.74,382.23,0.0,17.92,3.24,779.44
2000-03-27,56.0,44236.8,0.0,510.88,0.0,12.36,-1.77,538.61
2000-03-28,130.0,44236.8,17.3,364.21,0.0,13.59,0.55,632.42
2000-03-29,87.0,44582.4,4.62,320.06,0.0,9.5,-0.84,574.35
2000-03-30,72.0,44582.4,0.25,172.79,0.0,3.99,0.37,628.55
2000-03-31,61.0,44928.01,0.0,442.57,0.0,7.45,-3.1,480.0
2000-04-01,51.0,44928.01,0.0,515.59,0.0,11.52,-2.56,515.53
2000-04-02,46.0,45273.61,0.0,458.5,0.0,15.0,3.24,779.44
2000-04-03,42.0,45273.61,3.6,154.33,0.0,14.06,9.5,1200.0
2000-04-04,195.0,45619.2,31.88,317.44,0.0,19.39,8.68,1134.18
2000-04-05,132.0,45619.2,7.4,393.53,0.0,11.48,-3.21,483.66
2000-04-06,99.0,45964.8,0.0,404.41,0.0,5.91,-3.3,477.36
2000-04-07,76.0,45964.8,0.0,554.29,0.0,18.06,0.71,638.36
2000-04-08,107.0,46310.39,10.77,331.97,0.0,13.38,2.68,734.51
2000-04-09,184.0,46310.39,30.76,460.55,0.0,19.27,-6.43,377.54
2000-04-10,134.0,46656.01,1.06,439.24,0.0,4.47,-5.36,410.52
2000-04-11,115.0,46656.01,0.0,403.88,0.0,7.59,-1.36,556.27
2000-04-12,97.0,47001.61,0.0,384.27,0.0,6.52,-1.81,538.51
2000-04-13,78.0,47001.61,0.0,419.75,0.0,4.88,-4.4,440.0
2000-04-14,67.0,47347.2,0.0,491.77,0.0,9.51,-2.3,517.49
2000-04-15,57.0,47347.2,0.0,499.21,0.0,15.25,2.71,743.74
2000-04-16,51.0,47692.8,0.0,478.68,0.0,20.59,8.5,1120.4
2000-04-17,52.0,47692.8,6.46,437.03,0.0,23.05,3.51,787.31
2000-04-18,112.0,48038.39,20.68,174.3,0.0,6.24,1.58,683.16
2000-04-19,96.0,48038.39,9.91,183.6,0.0,6.26,1.35,673.3
2000-04-20,81.0,48038.39,0.0,454.25,0.0,13.61,3.23,774.28
2000-04-21,109.0,48384.0,7.69,261.81,0.0,13.84,6.29,951.51
2000-04-22,126.0,48384.0,12.12,164.52,0.0,7.93,3.59,792.61
2000-04-23,96.0,48729.61,1.96,299.79,0.0,6.9,0.98,651.13
2000-04-24,78.0,48729.61,0.0,364.3,0.0,8.53,1.19,663.54
