Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,280.0,32213.38,0.0,181.87,0.0,0.36,-8.49,320.0
2000-01-02,270.0,32394.76,0.0,242.41,0.0,7.97,-6.45,364.0
2000-01-03,327.0,32485.98,3.21,176.89,0.0,12.57,1.06,645.74
2000-01-04,579.0,32486.42,10.51,105.95,0.0,12.45,5.59,908.33
2000-01-05,936.0,32486.42,8.96,203.26,0.0,13.11,-7.65,341.89
2000-01-06,529.0,32486.42,0.0,170.82,0.0,-4.11,-11.9,240.0
2000-01-07,470.0,32502.91,0.0,196.43,0.0,-0.52,-9.89,280.67
2000-01-08,450.0,32740.37,2.02,200.61,0.0,2.19,-9.18,303.02
2000-01-09,460.0,32832.0,0.0,211.97,0.0,1.63,-8.62,317.36
2000-01-10,550.0,32832.0,3.94,155.16,0.0,6.08,-1.66,547.32
2000-01-11,1240.0,32832.0,14.16,66.48,0.0,4.45,0.68,633.72
2000-01-12,844.0,32904.59,3.64,126.32,0.0,4.02,-2.57,507.6
2000-01-13,640.0,33177.17,10.07,135.91,0.0,0.91,-7.09,359.97
2000-01-14,560.0,33177.61,6.83,198.74,0.0,-5.44,-19.4,132.16
2000-01-15,500.0,33177.61,0.0,191.99,0.0,-12.96,-21.1,120.0
2000-01-16,450.0,33347.59,0.0,285.73,0.0,-3.92,-20.12,120.0
2000-01-17,410.0,33523.21,2.84,263.62,0.0,-1.55,-24.54,80.35
2000-01-18,390.0,33523.21,0.0,215.76,0.0,-17.7,-26.77,79.88
2000-01-19,380.0,33523.21,0.0,265.66,0.0,-11.68,-24.21,80.15
2000-01-20,370.0,33849.33,2.54,204.1,0.0,-7.49,-17.61,160.33
2000-01-21,350.0,33868.82,4.03,195.77,0.0,-6.64,-18.41,149.22
2000-01-22,330.0,33868.82,0.52,220.75,0.0,-15.25,-24.14,82.64
2000-01-23,320.0,34194.9,0.0,244.21,0.0,-13.75,-23.89,81.78
2000-01-24,320.0,34214.41,0.0,283.31,0.0,-5.53,-18.57,147.46
2000-01-25,300.0,34214.41,0.0,305.62,0.0,-0.98,-16.42,163.87
2000-01-26,290.0,34540.52,14.72,131.1,0.0,-6.58,-12.97,227.38
2000-01-27,290.0,34560.0,2.31,232.34,0.0,-8.76,-19.97,121.99
2000-01-28,280.0,34560.0,0.0,231.23,0.0,-14.4,-23.02,92.8
2000-01-29,280.0,34905.61,0.0,294.11,0.0,-10.27,-22.68,94.79
2000-01-30,270.0,34905.61,0.0,347.59,0.0,-2.21,-21.68,120.0
2000-01-31,270.0,34978.2,23.94,263.16,0.0,-0.1,-18.63,145.32
2000-02-01,270.0,35251.2,2.08,150.73,0.0,-3.28,-8.7,315.44
2000-02-02,286.0,35251.2,1.35,268.06,0.0,-3.82,-13.54,211.61
2000-02-03,270.0,35596.39,0.47,245.19,0.0,-8.26,-16.78,165.89
2000-02-04,250.0,35596.83,0.81,260.57,0.0,-4.93,-13.7,210.45
2000-02-05,230.0,35669.42,0.05,244.04,0.0,-3.66,-11.67,241.03
2000-02-06,220.0,35942.41,1.0,284.33,0.0,-2.45,-12.14,241.4
2000-02-07,210.0,35942.41,0.0,312.43,0.0,-2.26,-13.28,218.13
2000-02-08,200.0,36288.0,0.0,398.63,0.0,-1.08,-23.84,80.0
2000-02-09,200.0,36288.0,0.0,399.33,0.0,-1.76,-23.55,82.75
2000-02-10,190.0,36541.96,0.0,293.34,0.0,4.66,-5.98,391.92
2000-02-11,200.0,36633.61,2.12,239.97,0.0,5.91,-3.28,474.79
2000-02-12,210.0,36650.11,0.72,386.91,0.0,3.02,-16.27,163.0
2000-02-13,220.0,36979.2,0.0,354.76,0.0,-4.21,-18.1,160.0
2000-02-14,450.0,36979.2,23.06,293.51,0.0,2.46,-14.53,199.48
