Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,109.0,32486.4,0.0,178.42,0.0,-0.4,-7.48,360.0
2000-01-02,108.0,32486.4,1.0,250.24,0.0,6.68,-4.99,440.0
2000-01-03,111.0,32486.4,1.0,209.24,0.0,11.0,2.0,720.0
2000-01-04,127.0,32486.4,2.53,117.32,0.0,11.8,6.37,949.65
2000-01-05,156.0,32493.38,7.65,218.84,0.0,11.97,-7.78,339.01
2000-01-06,115.0,32832.0,0.0,195.06,0.0,-4.69,-12.21,240.0
2000-01-07,113.0,32832.0,0.0,233.22,0.0,-1.63,-11.21,262.16
2000-01-08,103.0,32832.0,0.6,254.03,0.0,1.31,-9.69,292.84
2000-01-09,101.0,32832.0,0.0,248.9,0.0,1.84,-8.69,314.63
2000-01-10,133.0,32832.0,8.22,129.8,0.0,5.51,-1.08,560.0
2000-01-11,200.0,33177.6,17.57,89.71,0.0,4.22,-0.15,601.78
2000-01-12,142.0,33177.6,1.18,155.17,0.0,3.07,-2.6,505.51
2000-01-13,129.0,33177.6,6.93,125.48,0.0,-0.6,-6.63,367.66
2000-01-14,95.0,33177.6,7.29,221.15,0.0,-6.0,-19.81,126.78
2000-01-15,110.0,33455.99,0.0,143.94,0.0,-14.4,-19.28,130.32
2000-01-16,110.0,33523.19,0.0,284.13,0.0,-5.03,-17.0,160.0
2000-01-17,110.0,33523.19,0.37,334.18,0.0,-1.57,-24.4,81.39
2000-01-18,110.0,33523.19,0.0,235.2,0.0,-17.16,-25.48,80.0
2000-01-19,110.0,33868.8,0.0,290.68,0.0,-9.56,-21.26,120.0
2000-01-20,114.0,33868.8,2.04,217.06,0.0,-7.95,-15.48,195.92
2000-01-21,110.0,33868.8,4.3,210.41,0.0,-8.24,-18.94,138.25
2000-01-22,107.0,34214.4,0.0,204.9,0.0,-16.38,-23.04,96.49
2000-01-23,107.0,34214.4,0.0,233.9,0.0,-13.9,-21.7,117.78
2000-01-24,105.0,34214.4,0.0,269.71,0.0,-5.8,-15.31,197.75
2000-01-25,100.0,34560.02,0.0,326.43,0.0,-0.46,-14.32,201.79
2000-01-26,101.0,34560.02,20.14,149.34,0.0,-5.75,-11.94,245.12
2000-01-27,96.0,34560.02,0.0,294.75,0.0,-9.3,-19.44,128.86
2000-01-28,94.0,34905.6,0.0,206.64,0.0,-15.02,-21.25,119.4
2000-01-29,90.0,34905.6,0.0,263.07,0.0,-11.28,-19.71,120.0
2000-01-30,88.0,34905.6,0.0,369.66,0.0,-1.18,-18.3,160.0
2000-01-31,85.0,35251.2,24.27,268.9,0.0,0.26,-14.42,200.0
2000-02-01,83.0,35251.2,0.0,174.22,0.0,-4.09,-9.07,311.06
2000-02-02,82.0,35342.45,1.78,269.68,0.0,-4.97,-13.57,215.6
2000-02-03,80.0,35596.8,0.17,197.88,0.0,-9.79,-15.33,195.02
2000-02-04,77.0,35596.8,2.59,186.67,0.0,-6.49,-12.37,240.0
2000-02-05,76.0,35942.4,0.0,250.07,0.0,-4.43,-11.17,263.63
2000-02-06,73.0,35942.4,1.0,293.92,0.0,-2.88,-11.04,266.49
2000-02-07,71.0,36220.81,0.0,324.98,0.0,-2.67,-11.93,243.98
2000-02-08,68.0,36288.01,0.0,419.64,0.0,-1.34,-19.58,120.0
2000-02-09,66.0,36288.01,0.0,413.91,0.0,-2.28,-18.68,143.08
2000-02-10,70.0,36633.59,0.0,377.91,0.0,4.34,-8.49,319.33
2000-02-11,69.0,36633.59,1.77,291.32,0.0,4.76,-3.83,456.37
2000-02-12,66.0,36979.21,0.03,424.33,0.0,2.81,-14.77,198.03
2000-02-13,68.0,36979.21,0.0,373.89,0.0,-4.04,-15.91,166.82
2000-02-14,140.0,37257.59,22.87,304.24,0.0,3.3,-11.02,273.64
2000-02-15,176.0,37324.79,12.03,289.86,0.0,5.99,-6.67,371.02
2000-02-16,103.0,37324.79,2.65,294.29,0.0,-1.23,-10.19,279.65
2000-02-17,82.0,37670.39,0.31,430.44,0.0,1.17,-13.12,223.28
2000-02-18,80.0,37670.39,0.0,345.48,0.0,-5.72,-14.92,192.7
2000-02-19,78.0,38016.0,16.29,115.9,0.0,-4.97,-8.53,320.0
2000-02-20,82.0,38016.0,2.22,170.96,0.0,-3.06,-7.37,351.3
2000-02-21,79.0,38361.61,2.72,142.86,0.0,-3.38,-7.11,359.54
2000-02-22,78.0,38361.61,0.0,355.21,0.0,0.72,-8.09,320.0
2000-02-23,82.0,38707.2,0.0,474.86,0.0,8.74,-6.93,360.0
2000-02-24,98.0,38707.2,0.0,402.36,0.0,10.52,-0.28,598.72
2000-02-25,200.0,39052.8,4.98,358.7,0.0,13.17,1.09,648.27
2000-02-26,286.0,39052.8,11.72,164.07,0.0,4.23,-0.66,585.94
2000-02-27,411.0,39398.4,0.0,308.79,0.0,7.23,0.04,609.16
2000-02-28,1110.0,39398.4,13.8,316.95,0.0,11.52,-0.01,608.97
2000-02-29,525.0,39744.0,0.0,313.45,0.0,2.07,-4.83,428.43
2000-03-01,367.0,39744.0,0.0,435.02,0.0,5.83,-4.97,439.86
2000-03-02,321.0,40022.39,3.49,334.75,0.0,7.4,-2.88,489.88
2000-03-03,259.0,40089.6,0.99,254.16,0.0,-0.19,-5.85,399.04
2000-03-04,221.0,40180.86,0.0,386.1,0.0,1.15,-7.47,347.48
2000-03-05,201.0,40435.22,0.0,428.29,0.0,4.32,-5.79,399.67
2000-03-06,179.0,40442.2,0.0,225.17,0.0,2.02,-2.6,505.84
2000-03-07,182.0,40780.8,0.0,418.25,0.0,6.03,-3.7,463.84
2000-03-08,268.0,40787.79,0.55,524.43,0.0,15.14,-1.0,560.0
2000-03-09,533.0,41126.4,0.0,524.28,0.0,18.56,2.09,720.0
2000-03-10,814.0,41126.4,10.63,409.95,0.0,19.25,-0.57,586.75
2000-03-11,772.0,41472.01,14.28,204.87,0.0,3.56,-1.73,540.9
2000-03-12,1580.0,41472.01,32.86,187.54,0.0,4.49,-0.44,600.0
2000-03-13,666.0,41817.59,6.58,348.92,0.0,2.67,-7.55,345.78
2000-03-14,444.0,41817.59,0.0,391.94,0.0,1.14,-6.6,371.23
2000-03-15,363.0,42163.18,2.25,363.45,0.0,6.16,-2.23,520.0
2000-03-16,339.0,42163.18,0.0,530.5,0.0,13.1,0.04,605.29
2000-03-17,655.0,42508.8,25.0,440.81,0.0,15.79,-4.52,438.21
2000-03-18,392.0,42508.8,0.36,487.91,0.0,-4.44,-15.03,191.26
2000-03-19,322.0,42854.4,0.0,530.04,0.0,0.47,-11.35,258.48
2000-03-20,280.0,42854.4,0.0,421.71,0.0,2.94,-5.48,401.59
2000-03-21,250.0,43200.01,0.0,442.32,0.0,6.37,-2.66,503.39
2000-03-22,227.0,43545.6,0.0,305.23,0.0,4.69,-1.07,567.16
2000-03-23,207.0,43545.6,0.0,546.02,0.0,12.05,-1.33,560.0
2000-03-24,193.0,43891.21,0.0,567.63,0.0,14.82,0.02,601.65
2000-03-25,182.0,43891.21,0.0,578.5,0.0,17.01,1.05,643.83
2000-03-26,190.0,44236.8,6.0,375.85,0.0,15.14,3.57,800.0
2000-03-27,171.0,44236.8,0.0,517.1,0.0,9.23,-2.6,510.34
2000-03-28,643.0,44582.39,32.37,372.1,0.0,10.84,-0.31,597.23
2000-03-29,409.0,44582.39,3.48,276.84,0.0,6.42,-0.82,578.22
2000-03-30,306.0,44928.0,3.4,131.34,0.0,2.94,0.02,610.71
2000-03-31,259.0,44928.0,1.0,354.66,0.0,3.65,-3.02,481.46
2000-04-01,229.0,45273.61,0.0,466.2,0.0,6.37,-3.04,481.65
2000-04-02,212.0,45273.61,0.0,552.74,0.0,14.08,1.08,646.32
2000-04-03,222.0,45612.21,3.42,311.45,0.0,14.16,7.79,1063.12
2000-04-04,648.0,45619.19,24.07,234.66,0.0,14.69,8.67,1133.22
2000-04-05,464.0,45957.82,7.98,449.15,0.0,12.33,-3.37,479.34
2000-04-06,333.0,45964.8,0.08,234.11,0.0,0.41,-3.76,461.69
2000-04-07,278.0,46219.15,0.0,599.23,0.0,13.89,-1.19,559.91
2000-04-08,249.0,46310.4,0.0,524.33,0.0,14.76,3.43,781.94
2000-04-09,305.0,46377.6,18.27,502.01,0.0,20.78,-6.82,364.64
2000-04-10,249.0,46655.99,5.01,187.74,0.0,-2.61,-6.93,361.23
2000-04-11,225.0,46655.99,0.0,384.28,0.0,1.35,-5.58,406.44
2000-04-12,220.0,47001.59,2.18,377.94,0.0,2.29,-4.83,428.39
2000-04-13,212.0,47001.59,0.0,395.74,0.0,1.17,-5.87,394.49
2000-04-14,214.0,47347.19,0.0,581.6,0.0,6.75,-5.6,406.29
2000-04-15,217.0,47347.19,0.0,553.68,0.0,11.31,-0.33,597.87
2000-04-16,203.0,47692.79,0.0,517.03,0.0,19.19,8.49,1119.5
2000-04-17,205.0,47692.79,0.0,653.94,0.0,19.93,1.19,665.23
2000-04-18,302.0,48038.39,18.27,208.54,0.0,2.64,-2.01,530.0
2000-04-19,256.0,48038.39,2.19,318.76,0.0,4.16,-1.43,553.85
2000-04-20,234.0,48384.0,0.0,555.0,0.0,11.5,0.31,626.23
2000-04-21,400.0,48384.0,12.19,322.99,0.0,12.44,4.5,844.86
2000-04-22,727.0,48729.6,22.34,131.28,0.0,4.64,1.9,701.07
2000-04-23,529.0,48729.6,8.16,184.86,0.0,5.49,1.62,686.72
2000-04-24,408.0,49075.2,4.52,192.76,0.0,5.1,1.19,664.21
2000-04-25,333.0,49075.2,0.0,631.11,0.0,13.64,-0.01,608.31
2000-04-26,290.0,49142.4,0.0,625.83,0.0,11.58,-1.53,548.65
2000-04-27,263.0,49420.8,1.01,414.57,0.0,4.87,-1.73,540.98
2000-04-28,250.0,49420.8,3.95,345.03,0.0,6.88,-0.65,583.07
2000-04-29,222.0,49766.39,0.0,613.24,0.0,12.51,-0.21,600.03
2000-04-30,200.0,49766.39,0.0,649.08,0.0,16.82,1.01,656.75
2000-05-01,185.0,50111.99,0.0,587.92,0.0,11.59,-0.34,598.94
2000-05-02,175.0,50111.99,1.46,654.8,0.0,16.13,-0.21,601.87
2000-05-03,160.0,50179.2,0.0,639.34,0.0,15.59,0.22,620.45
2000-05-04,150.0,50457.6,0.0,637.47,0.0,18.65,2.47,724.56
2000-05-05,143.0,50457.6,1.53,525.77,0.0,20.71,8.9,1152.04
2000-05-06,145.0,50803.19,3.06,399.53,0.0,24.35,12.55,1443.77
2000-05-07,132.0,50803.19,0.0,532.58,0.0,27.05,14.35,1631.44
2000-05-08,128.0,51057.55,4.55,407.69,0.0,28.16,14.5,1644.39
2000-05-09,120.0,51148.81,1.47,482.97,0.0,27.86,14.78,1684.15
2000-05-10,135.0,51148.81,12.06,436.63,0.0,29.23,12.75,1459.81
2000-05-11,194.0,51494.41,15.45,375.02,0.0,18.23,7.4,1032.35
2000-05-12,185.0,51494.41,6.88,382.21,0.0,17.01,5.84,925.36
2000-05-13,203.0,51494.41,12.81,238.52,0.0,14.31,8.12,1089.86
2000-05-14,267.0,51839.98,13.01,457.03,0.0,22.98,5.12,882.77
2000-05-15,195.0,51839.98,0.0,588.79,0.0,15.79,0.82,641.52
2000-05-16,173.0,51839.98,0.0,516.07,0.0,12.36,0.76,640.39
2000-05-17,159.0,52185.62,0.0,540.74,0.0,16.02,3.21,776.91
2000-05-18,178.0,52185.62,3.51,399.45,0.0,17.83,7.92,1073.97
2000-05-19,356.0,52185.62,17.42,372.72,0.0,19.89,7.3,1023.64
2000-05-20,373.0,52531.21,14.71,201.4,0.0,7.44,2.07,710.86
2000-05-21,319.0,52531.21,5.48,173.23,0.0,7.4,2.82,749.81
2000-05-22,287.0,52531.21,3.21,126.89,0.0,10.23,6.84,987.38
