Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,6.0,32486.4,0.0,230.09,0.0,5.39,-7.0,360.0
2000-01-02,6.1,32486.4,3.18,205.89,0.0,8.55,-5.0,440.0
2000-01-03,7.7,32486.4,0.0,196.98,0.0,12.57,2.68,734.66
2000-01-04,19.0,32486.4,13.12,115.94,0.0,12.68,5.51,920.0
2000-01-05,11.0,32832.0,5.79,203.36,0.0,13.83,-6.36,383.49
2000-01-06,8.0,32832.0,0.0,161.8,0.0,-2.57,-9.53,288.43
2000-01-07,7.3,32832.0,0.0,167.56,0.0,0.83,-6.45,370.92
2000-01-08,7.0,32832.0,0.0,229.35,0.0,3.29,-8.14,323.58
2000-01-09,6.9,32832.0,0.0,192.67,0.0,2.71,-5.95,395.52
2000-01-10,12.0,33177.61,0.48,210.11,0.0,7.44,-2.7,503.72
2000-01-11,15.0,33177.61,12.44,79.65,0.0,4.8,0.5,640.0
2000-01-12,9.8,33177.61,0.0,171.01,0.0,5.39,-1.97,530.88
2000-01-13,9.5,33177.61,8.78,133.32,0.0,3.0,-4.5,440.0
2000-01-14,9.0,33359.66,7.5,200.44,0.0,-4.34,-18.14,151.47
2000-01-15,8.6,33523.2,0.0,230.46,0.0,-8.69,-18.91,143.24
2000-01-16,8.4,33523.2,0.0,262.67,0.0,-2.42,-15.48,192.83
2000-01-17,7.6,33523.2,0.0,302.71,0.0,3.5,-20.24,120.0
2000-01-18,7.0,33868.8,0.0,200.14,0.0,-14.33,-22.32,111.47
2000-01-19,6.5,33868.8,0.0,231.08,0.0,-11.16,-20.9,119.59
2000-01-20,7.0,33868.8,5.09,184.17,0.0,-3.33,-13.87,200.0
2000-01-21,6.4,33868.8,7.81,217.99,0.0,-4.51,-18.94,137.33
2000-01-22,5.6,34214.4,0.0,228.77,0.0,-13.04,-22.11,120.0
2000-01-23,6.0,34214.4,0.0,263.8,0.0,-9.32,-20.6,120.0
2000-01-24,6.4,34214.4,0.0,159.49,0.0,-5.96,-11.7,240.0
2000-01-25,5.8,34560.0,0.0,291.45,0.0,-0.66,-14.25,200.0
2000-01-26,5.2,34560.0,8.45,84.45,0.0,-8.53,-12.28,237.86
2000-01-27,4.8,34560.0,3.74,230.71,0.0,-7.16,-19.23,128.31
2000-01-28,4.3,34905.6,0.0,222.69,0.0,-11.89,-19.85,120.0
2000-01-29,3.8,34905.6,0.0,290.1,0.0,-8.12,-20.05,120.0
2000-01-30,3.5,35087.65,0.0,329.66,0.0,-2.26,-18.59,152.09
2000-01-31,3.8,35251.2,7.85,210.45,0.0,-0.68,-11.39,248.58
2000-02-01,4.0,35251.2,0.0,159.42,0.0,-3.67,-8.71,316.3
2000-02-02,3.8,35596.8,0.0,261.31,0.0,-3.15,-12.2,236.16
2000-02-03,3.6,35596.8,0.0,267.47,0.0,-5.26,-14.5,200.0
2000-02-04,3.4,35596.8,0.0,190.55,0.0,-4.87,-10.58,276.16
2000-02-05,3.3,35942.4,1.09,323.13,0.0,0.02,-12.26,240.0
2000-02-06,3.1,35942.4,0.0,295.79,0.0,-2.32,-12.53,239.59
2000-02-07,3.0,36288.0,0.0,286.6,0.0,0.67,-8.89,314.76
2000-02-08,2.8,36288.0,0.0,381.31,0.0,1.05,-19.61,120.0
2000-02-09,2.7,36470.06,0.0,369.99,0.0,-2.45,-19.08,120.0
2000-02-10,3.5,36633.61,0.0,336.78,0.0,5.82,-7.47,360.0
2000-02-11,5.0,36633.61,2.04,273.58,0.0,5.26,-4.43,440.0
2000-02-12,5.4,36979.2,0.0,379.54,0.0,3.0,-14.71,195.52
