Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,42.0,33872.0,0.0,297.96,0.0,12.16,-3.81,455.2
2000-01-02,40.0,33981.93,0.0,256.45,0.0,10.07,-1.79,536.91
2000-01-03,39.0,34121.46,0.0,303.74,0.0,17.87,0.37,623.11
2000-01-04,39.0,34213.39,0.0,281.01,0.0,18.65,3.77,802.99
2000-01-05,39.0,34214.38,3.48,251.47,0.0,15.68,-3.81,464.18
2000-01-06,39.0,34214.38,0.0,214.18,0.0,0.07,-8.79,312.81
2000-01-07,38.0,34214.38,0.0,297.55,0.0,6.9,-7.94,328.47
2000-01-08,38.0,34214.38,0.0,287.32,0.0,6.11,-7.55,352.19
2000-01-09,39.0,34327.54,0.0,272.5,0.0,5.37,-6.92,359.93
2000-01-10,57.0,34530.57,11.47,113.94,0.0,4.34,-1.59,543.75
2000-01-11,182.0,34560.0,7.26,198.15,0.0,13.01,0.78,643.54
2000-01-12,166.0,34560.0,0.0,268.58,0.0,9.7,-2.36,514.35
2000-01-13,133.0,34560.0,0.0,305.24,0.0,12.56,-2.87,490.63
2000-01-14,111.0,34609.04,0.0,347.23,0.0,13.18,-10.53,275.7
2000-01-15,89.0,34904.62,0.0,223.53,0.0,-2.75,-11.5,254.63
2000-01-16,81.0,34905.61,0.0,332.76,0.0,7.57,-10.2,279.23
2000-01-17,75.0,34905.61,0.0,332.49,0.0,8.85,-8.66,317.29
2000-01-18,69.0,34908.82,2.19,215.39,0.0,-0.17,-8.84,312.9
2000-01-19,64.0,35221.77,0.62,144.63,0.0,-1.28,-6.52,374.84
2000-01-20,64.0,35251.2,7.43,128.66,0.0,0.85,-5.37,412.06
2000-01-21,55.0,35251.2,0.0,284.58,0.0,-1.4,-12.84,230.43
2000-01-22,49.0,35254.41,0.0,180.6,0.0,-8.57,-14.95,196.24
2000-01-23,47.0,35595.8,1.49,234.5,0.0,-4.63,-13.21,221.86
2000-01-24,46.0,35596.79,0.0,195.65,0.0,-0.19,-7.14,358.69
2000-01-25,43.0,35596.79,0.0,271.06,0.0,2.02,-8.26,326.24
2000-01-26,38.0,35768.63,0.0,171.23,0.0,-4.97,-10.79,270.59
2000-01-27,35.0,35942.39,0.0,245.06,0.0,-5.58,-14.24,205.31
2000-01-28,32.0,35942.39,0.0,270.44,0.0,-7.44,-17.23,160.0
2000-01-29,33.0,35991.43,0.0,364.15,0.0,-0.27,-16.71,160.01
2000-01-30,38.0,36287.99,11.89,271.63,0.0,1.52,-14.24,200.42
2000-01-31,38.0,36287.99,10.22,136.36,0.0,-1.45,-7.19,356.66
2000-02-01,36.0,36287.99,0.0,156.63,0.0,-2.84,-7.57,345.86
2000-02-02,35.0,36633.58,0.0,160.11,0.0,-2.57,-7.21,356.43
2000-02-03,35.0,36633.58,0.0,322.75,0.0,-0.32,-10.91,266.99
2000-02-04,36.0,36633.58,0.55,353.18,0.0,5.14,-7.15,359.78
2000-02-05,35.0,36979.2,0.0,176.08,0.0,0.53,-4.31,446.48
2000-02-06,36.0,36979.2,0.0,245.55,0.0,-0.02,-6.86,365.84
2000-02-07,37.0,36982.41,0.0,333.83,0.0,2.26,-7.76,338.68
2000-02-08,53.0,37324.79,0.0,369.23,0.0,7.31,-4.84,439.92
2000-02-09,93.0,37324.79,0.0,400.53,0.0,6.64,-7.84,341.89
2000-02-10,126.0,37496.62,0.0,428.04,0.0,11.54,-7.0,359.08
