Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,67.0,34023.65,0.0,293.24,0.0,12.33,-3.39,480.0
2000-01-02,62.0,34176.64,0.0,266.89,0.0,11.42,-1.46,552.04
2000-01-03,60.0,34214.41,0.0,291.42,0.0,17.53,1.38,670.13
2000-01-04,59.0,34214.41,0.0,263.85,0.0,18.0,4.58,846.15
2000-01-05,58.0,34214.41,3.26,236.73,0.0,15.24,-4.27,449.85
2000-01-06,57.0,34214.41,0.0,206.52,0.0,-0.16,-8.66,314.14
2000-01-07,53.0,34214.41,0.0,298.57,0.0,7.11,-8.19,332.03
2000-01-08,51.0,34304.0,0.0,286.18,0.0,6.05,-7.68,340.01
2000-01-09,54.0,34522.24,0.0,275.26,0.0,5.66,-6.96,360.05
2000-01-10,84.0,34560.0,13.92,105.61,0.0,4.28,-1.16,561.75
2000-01-11,176.0,34560.0,8.07,183.34,0.0,12.6,1.6,684.74
2000-01-12,153.0,34560.0,0.0,258.93,0.0,9.81,-2.13,526.34
2000-01-13,137.0,34560.0,0.0,292.18,0.0,13.08,-2.73,502.79
2000-01-14,127.0,34773.5,0.0,327.73,0.0,13.09,-10.4,277.94
2000-01-15,104.0,34905.61,0.0,206.58,0.0,-3.04,-11.42,256.7
2000-01-16,109.0,34905.61,0.0,315.11,0.0,7.27,-10.5,274.93
2000-01-17,99.0,34905.61,0.0,315.08,0.0,8.7,-8.75,314.44
2000-01-18,92.0,35060.46,2.74,184.09,0.0,-0.52,-8.78,313.88
2000-01-19,88.0,35251.2,1.16,150.38,0.0,-1.51,-7.16,358.78
2000-01-20,89.0,35251.2,7.64,123.51,0.0,0.23,-5.68,402.84
2000-01-21,68.0,35251.2,0.0,287.22,0.0,-1.38,-13.06,225.25
2000-01-22,59.0,35406.05,0.0,173.68,0.0,-8.6,-14.67,194.13
2000-01-23,52.0,35596.8,1.66,224.66,0.0,-4.85,-13.09,222.66
2000-01-24,50.0,35596.8,0.0,194.63,0.0,-0.38,-7.24,351.35
2000-01-25,52.0,35596.8,0.0,275.86,0.0,1.92,-8.6,319.4
2000-01-26,48.0,35942.41,0.0,170.33,0.0,-5.34,-11.08,263.37
2000-01-27,44.0,35942.41,0.0,241.06,0.0,-6.03,-14.48,200.82
2000-01-28,36.0,35942.41,0.0,273.92,0.0,-6.97,-16.92,158.8
2000-01-29,40.0,36155.91,0.0,358.22,0.0,-0.51,-16.53,167.65
2000-01-30,54.0,36288.0,11.7,269.66,0.0,1.19,-14.51,203.89
2000-01-31,51.0,36288.0,9.59,126.9,0.0,-2.0,-7.24,354.29
2000-02-01,51.0,36377.59,0.0,159.17,0.0,-3.28,-8.03,333.87
2000-02-02,50.0,36633.61,0.0,168.4,0.0,-2.68,-7.53,346.81
2000-02-03,46.0,36633.61,0.0,318.18,0.0,-0.56,-10.97,265.74
