Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,457.0,32506.67,0.0,233.97,0.0,4.33,-6.72,360.63
2000-01-02,438.0,32696.76,2.05,230.84,0.0,7.92,-4.33,445.15
2000-01-03,462.0,32829.29,1.25,190.44,0.0,12.01,3.27,781.61
2000-01-04,675.0,32832.01,10.24,116.35,0.0,13.11,6.51,961.04
2000-01-05,1150.0,32832.01,6.92,216.84,0.0,12.83,-5.77,398.9
2000-01-06,827.0,32832.01,0.0,184.22,0.0,-2.18,-9.56,290.31
2000-01-07,715.0,32832.01,0.0,191.17,0.0,1.28,-6.47,371.62
2000-01-08,653.0,33042.38,0.0,246.88,0.0,3.24,-8.16,328.92
2000-01-09,607.0,33177.62,0.09,200.04,0.0,2.83,-5.33,413.03
2000-01-10,732.0,33177.62,8.42,160.24,0.0,7.54,-1.52,546.7
2000-01-11,1910.0,33177.62,19.01,86.35,0.0,5.16,0.89,640.37
2000-01-12,1430.0,33177.62,0.0,189.23,0.0,5.92,-1.6,545.81
2000-01-13,1180.0,33471.05,3.54,154.14,0.0,3.27,-4.6,440.0
2000-01-14,1000.0,33523.2,2.68,219.28,0.0,-3.67,-17.01,164.24
2000-01-15,900.0,33523.2,0.0,218.69,0.0,-8.54,-16.98,164.54
2000-01-16,750.0,33523.2,0.0,281.24,0.0,-1.51,-14.81,199.06
2000-01-17,780.0,33816.62,0.0,314.32,0.0,2.79,-19.47,129.39
2000-01-18,680.0,33868.8,0.0,181.74,0.0,-14.29,-20.74,121.27
2000-01-19,600.0,33868.8,0.0,240.07,0.0,-10.2,-19.4,129.76
2000-01-20,580.0,33970.46,2.94,204.24,0.0,-3.65,-12.85,230.46
2000-01-21,550.0,34214.4,4.45,224.13,0.0,-4.84,-18.0,154.21
2000-01-22,520.0,34214.4,0.0,215.13,0.0,-12.74,-20.36,120.0
2000-01-23,490.0,34214.4,0.0,246.43,0.0,-9.47,-18.47,143.03
2000-01-24,450.0,34560.02,0.0,157.17,0.0,-5.39,-10.6,278.94
2000-01-25,420.0,34560.02,0.22,276.55,0.0,-1.02,-11.99,242.55
2000-01-26,440.0,34560.02,7.33,79.15,0.0,-7.98,-11.16,260.01
2000-01-27,420.0,34905.62,1.05,295.78,0.0,-6.78,-18.24,148.42
2000-01-28,390.0,34905.62,0.0,222.82,0.0,-11.37,-18.68,138.14
2000-01-29,360.0,34925.91,0.0,292.68,0.0,-7.59,-18.58,149.55
2000-01-30,340.0,35251.18,0.26,326.85,0.0,-2.87,-16.96,160.0
2000-01-31,350.0,35251.18,9.84,199.56,0.0,-0.99,-9.96,280.27
2000-02-01,330.0,35461.54,0.0,165.41,0.0,-3.52,-8.37,325.05
2000-02-02,310.0,35596.79,0.08,273.16,0.0,-2.94,-11.73,249.93
2000-02-03,290.0,35596.79,0.27,284.32,0.0,-4.98,-14.23,200.0
2000-02-04,280.0,35942.41,1.78,228.35,0.0,-4.75,-11.28,258.45
2000-02-05,270.0,35942.41,0.8,311.0,0.0,-0.61,-10.77,273.46
2000-02-06,280.0,36044.11,0.0,283.58,0.0,-2.0,-10.62,276.31
2000-02-07,280.0,36288.01,0.0,291.35,0.0,0.38,-8.44,321.55
2000-02-08,270.0,36288.01,0.0,390.01,0.0,0.51,-18.07,156.27
2000-02-09,260.0,36633.6,0.0,377.15,0.0,-1.64,-16.82,162.16
2000-02-10,250.0,36633.6,0.0,333.39,0.0,3.92,-7.6,352.13
2000-02-11,260.0,36927.04,0.7,300.37,0.0,5.53,-4.05,440.0
2000-02-12,270.0,36979.2,0.0,391.35,0.0,3.16,-13.78,211.88
2000-02-13,280.0,36979.2,0.13,300.22,0.0,-4.0,-13.26,217.34
2000-02-14,500.0,37324.83,25.37,222.52,0.0,0.66,-8.09,329.92
2000-02-15,1800.0,37324.83,6.84,227.36,0.0,1.94,-6.62,371.37
2000-02-16,1400.0,37670.41,0.0,297.9,0.0,0.87,-7.2,356.47
2000-02-17,1000.0,37670.41,0.0,381.56,0.0,2.65,-9.47,295.54
2000-02-18,800.0,38015.95,5.21,218.38,0.0,-2.76,-9.43,297.59
2000-02-19,640.0,38015.95,15.39,128.61,0.0,-2.15,-6.14,386.67
2000-02-20,580.0,38226.31,1.47,154.71,0.0,-3.11,-6.86,365.93
2000-02-21,560.0,38361.56,0.0,325.61,0.0,-0.95,-8.98,308.05
2000-02-22,640.0,38361.56,0.0,385.27,0.0,2.61,-7.92,329.88
2000-02-23,713.0,38707.2,0.0,381.32,0.0,7.99,-2.63,508.62
2000-02-24,803.0,38707.2,0.0,359.37,0.0,9.73,0.14,612.06
2000-02-25,1300.0,39052.84,2.91,298.55,0.0,12.63,1.55,684.1
2000-02-26,2530.0,39052.84,0.77,361.06,0.0,11.23,1.62,687.1
2000-02-27,2970.0,39398.42,4.15,135.93,0.0,6.11,2.48,731.27
2000-02-28,6120.0,39398.42,15.41,270.18,0.0,8.91,-0.21,602.21
