Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,11.0,33177.61,0.0,275.61,0.0,8.87,-5.93,400.0
2000-01-02,11.0,33177.61,0.0,279.96,0.0,11.83,-3.93,445.48
2000-01-03,11.0,33177.61,1.0,236.27,0.0,14.83,3.57,800.0
2000-01-04,11.0,33177.61,2.87,166.47,0.0,15.23,5.5,920.0
2000-01-05,10.0,33177.61,4.0,206.58,0.0,13.42,-2.17,523.81
2000-01-06,9.3,33177.61,0.0,241.48,0.0,3.11,-7.55,352.0
2000-01-07,9.2,33177.61,0.0,238.34,0.0,4.98,-5.49,401.2
2000-01-08,8.8,33523.2,0.0,248.5,0.0,5.54,-5.6,409.78
2000-01-09,8.8,33523.2,0.0,219.82,0.0,5.0,-4.13,449.7
2000-01-10,16.0,33523.2,7.34,130.21,0.0,7.38,0.43,634.69
2000-01-11,15.0,33523.2,14.88,140.05,0.0,8.41,0.88,644.79
2000-01-12,12.0,33523.2,1.86,210.89,0.0,7.97,-1.19,563.79
2000-01-13,12.0,33868.79,1.1,216.21,0.0,6.62,-2.9,495.55
2000-01-14,9.8,33868.79,0.0,280.88,0.0,1.93,-11.1,267.54
2000-01-15,9.0,33868.79,0.0,210.16,0.0,-3.21,-11.23,264.47
2000-01-16,8.5,33868.79,0.0,291.6,0.0,3.87,-10.06,277.46
2000-01-17,8.0,34214.4,0.0,323.38,0.0,6.73,-13.73,208.5
2000-01-18,7.5,34214.4,0.0,208.7,0.0,-7.33,-14.97,194.47
2000-01-19,7.5,34214.4,0.0,244.67,0.0,-4.05,-13.5,218.3
2000-01-20,10.0,34214.4,9.7,168.05,0.0,-0.14,-8.5,320.0
2000-01-21,9.0,34559.99,5.0,197.71,0.0,-2.91,-13.19,227.1
2000-01-22,8.5,34559.99,0.0,222.6,0.0,-7.74,-15.58,188.42
2000-01-23,8.0,34559.99,1.0,225.27,0.0,-6.15,-14.06,199.56
2000-01-24,8.0,34905.6,0.0,189.42,0.0,-2.5,-8.91,313.57
2000-01-25,9.0,34905.6,0.0,210.36,0.0,-0.65,-7.85,340.4
2000-01-26,8.5,34905.6,11.65,98.9,0.0,-4.19,-8.38,318.57
2000-01-27,8.0,35251.2,0.0,279.43,0.0,-3.34,-13.43,220.4
2000-01-28,8.5,35251.2,0.0,234.06,0.0,-5.54,-13.31,223.21
2000-01-29,7.5,35251.2,0.0,315.76,0.0,-1.78,-13.92,200.0
2000-01-30,8.0,35596.8,0.0,325.48,0.0,-0.74,-13.5,200.0
2000-01-31,8.0,35596.8,12.15,166.58,0.0,-1.45,-8.37,318.66
