Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,28.0,33737.03,0.0,283.05,0.0,14.21,-3.29,476.86
2000-01-02,28.0,33853.83,0.0,261.68,0.0,13.31,-1.21,560.07
2000-01-03,27.0,33868.8,0.0,234.06,0.0,18.2,5.66,910.97
2000-01-04,27.0,33868.8,0.0,193.93,0.0,19.61,9.75,1220.28
2000-01-05,27.0,33868.8,2.02,282.06,0.0,17.36,-0.82,576.75
2000-01-06,27.0,33868.8,0.0,235.58,0.0,4.36,-7.16,359.89
2000-01-07,26.0,33868.8,0.0,255.75,0.0,7.23,-5.99,389.29
2000-01-08,26.0,34082.62,0.0,279.8,0.0,8.94,-6.74,360.0
2000-01-09,26.0,34214.39,0.0,245.96,0.0,7.36,-4.79,433.8
2000-01-10,27.0,34214.39,2.98,134.76,0.0,6.99,-0.89,568.84
2000-01-11,28.0,34214.39,6.19,156.66,0.0,12.65,1.41,673.07
2000-01-12,26.0,34214.39,1.02,230.53,0.0,11.13,-1.82,539.57
2000-01-13,25.0,34336.59,0.0,246.92,0.0,12.33,-2.23,520.72
2000-01-14,25.0,34560.0,0.0,290.89,0.0,15.05,-8.77,314.31
2000-01-15,25.0,34560.0,0.0,211.11,0.0,0.66,-9.84,278.91
2000-01-16,24.0,34560.0,0.0,267.09,0.0,8.52,-7.56,347.18
2000-01-17,24.0,34560.0,0.0,295.98,0.0,14.38,-8.69,313.47
2000-01-18,23.0,34890.64,0.0,160.63,0.0,-1.64,-8.9,310.67
2000-01-19,22.0,34905.61,0.0,135.76,0.0,-2.25,-8.22,318.4
2000-01-20,21.0,34905.61,6.11,134.5,0.0,3.38,-4.82,436.55
2000-01-21,20.0,34918.74,0.0,241.41,0.0,0.57,-11.42,255.92
2000-01-22,19.0,35251.21,0.0,220.89,0.0,-6.79,-17.05,160.0
2000-01-23,20.0,35251.21,0.18,239.41,0.0,-4.16,-15.26,188.69
2000-01-24,22.0,35251.21,0.0,195.43,0.0,-0.98,-9.43,285.38
2000-01-25,21.0,35529.4,0.42,244.08,0.0,2.53,-9.13,308.69
2000-01-26,19.0,35596.78,0.18,229.27,0.0,-1.66,-11.77,245.8
2000-01-27,18.0,35596.78,0.0,248.59,0.0,-1.73,-12.79,232.5
2000-01-28,16.0,35718.98,0.0,229.26,0.0,-4.29,-14.02,199.72
2000-01-29,17.0,35942.4,0.0,299.19,0.0,0.63,-14.2,200.0
2000-01-30,19.0,35942.4,3.79,240.18,0.0,2.47,-11.92,241.12
2000-01-31,17.0,35955.54,10.06,114.27,0.0,-1.07,-6.27,382.96
2000-02-01,16.0,36288.02,0.0,274.54,0.0,1.3,-9.05,307.21
2000-02-02,15.0,36288.02,0.0,247.04,0.0,1.48,-7.29,352.58
2000-02-03,16.0,36410.21,0.0,307.73,0.0,3.27,-8.68,319.55
2000-02-04,18.0,36633.59,0.0,278.09,0.0,5.16,-4.86,431.53
2000-02-05,19.0,36633.59,0.0,275.36,0.0,5.95,-3.79,456.63
2000-02-06,17.0,36847.41,0.0,293.59,0.0,4.21,-6.17,385.57
2000-02-07,18.0,36979.21,0.0,294.02,0.0,4.24,-5.88,394.18
2000-02-08,19.0,36979.21,0.0,350.17,0.0,9.01,-4.75,432.97
2000-02-09,21.0,37324.8,0.0,304.26,0.0,3.79,-6.66,363.53
2000-02-10,23.0,37324.8,0.0,382.37,0.0,12.88,-4.25,441.29
2000-02-11,31.0,37324.8,0.0,356.54,0.0,14.8,0.3,614.14
2000-02-12,33.0,37670.39,0.0,393.42,0.0,15.09,-3.21,468.78
2000-02-13,31.0,37670.39,3.22,125.26,0.0,-0.47,-5.0,426.18
2000-02-14,35.0,37948.57,4.08,205.69,0.0,6.02,-2.49,508.78
2000-02-15,39.0,38016.0,0.0,380.71,0.0,13.79,-1.07,562.16
2000-02-16,36.0,38016.0,0.0,353.25,0.0,9.64,-2.35,512.62
2000-02-17,32.0,38361.61,0.0,406.8,0.0,18.36,-3.68,444.25
