Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,160.0,32486.41,0.0,242.69,0.0,5.81,-7.1,360.0
2000-01-02,159.0,32552.46,0.97,267.77,0.0,8.92,-7.45,346.37
2000-01-03,180.0,32754.95,2.86,189.56,0.0,14.07,2.46,728.26
2000-01-04,438.0,32832.0,13.92,135.45,0.0,13.39,4.71,858.57
2000-01-05,670.0,32832.0,5.35,209.48,0.0,14.0,-5.59,405.2
2000-01-06,616.0,32832.0,0.0,162.73,0.0,-0.79,-7.81,335.7
2000-01-07,560.0,32832.0,0.0,174.88,0.0,2.24,-5.48,401.71
2000-01-08,476.0,32898.04,0.86,192.69,0.0,1.96,-6.6,369.68
2000-01-09,410.0,33162.14,0.0,190.3,0.0,3.2,-5.21,422.84
2000-01-10,407.0,33177.58,2.46,150.99,0.0,6.62,-1.67,541.77
2000-01-11,484.0,33177.58,8.3,97.35,0.0,5.61,0.16,616.72
2000-01-12,425.0,33177.58,2.7,121.86,0.0,3.38,-2.67,503.54
2000-01-13,408.0,33355.4,4.0,135.6,0.0,1.98,-5.67,403.01
2000-01-14,345.0,33523.18,2.0,254.24,0.0,-4.06,-15.99,173.8
2000-01-15,334.0,33523.18,0.0,219.94,0.0,-6.28,-15.65,182.26
2000-01-16,340.0,33523.18,0.0,287.87,0.0,0.95,-14.34,199.81
2000-01-17,220.0,33701.02,0.0,316.55,0.0,3.5,-18.78,138.88
2000-01-18,210.0,33868.81,0.0,232.68,0.0,-10.37,-20.15,122.26
2000-01-19,200.0,33868.81,0.0,263.69,0.0,-6.8,-18.61,142.06
2000-01-20,280.0,33871.83,3.43,145.3,0.0,-3.69,-11.33,259.29
2000-01-21,210.0,34214.39,3.0,218.02,0.0,-5.72,-19.58,120.43
2000-01-22,180.0,34214.39,1.21,251.05,0.0,-11.27,-21.55,116.64
2000-01-23,180.0,34214.39,0.51,292.1,0.0,-6.95,-20.2,120.0
2000-01-24,220.0,34544.55,0.31,227.44,0.0,-3.9,-12.72,230.95
2000-01-25,190.0,34560.0,0.0,279.96,0.0,-3.63,-15.52,183.96
2000-01-26,180.0,34560.0,1.03,161.58,0.0,-7.28,-13.02,225.0
2000-01-27,140.0,34905.57,0.0,268.39,0.0,-7.03,-17.69,158.0
2000-01-28,110.0,34905.57,0.0,198.26,0.0,-9.69,-16.73,160.01
2000-01-29,100.0,34905.57,0.0,336.65,0.0,-4.54,-21.12,118.4
2000-01-30,90.0,35251.2,2.67,303.32,0.0,-0.63,-21.72,112.91
2000-01-31,120.0,35251.2,7.01,130.19,0.0,-2.79,-8.61,320.0
2000-02-01,130.0,35317.25,0.0,141.29,0.0,-4.0,-8.42,321.58
2000-02-02,110.0,35596.8,0.11,198.85,0.0,-4.7,-10.96,267.19
2000-02-03,100.0,35596.8,0.0,260.68,0.0,-4.19,-12.82,240.0
2000-02-04,100.0,35942.39,3.05,174.43,0.0,-2.05,-9.19,298.69
2000-02-05,110.0,35942.39,2.92,250.85,0.0,-0.56,-12.33,240.0
2000-02-06,100.0,35945.42,0.74,302.73,0.0,-1.59,-11.67,240.37
2000-02-07,90.0,36288.0,0.0,308.85,0.0,-0.76,-11.08,263.52
2000-02-08,84.0,36288.0,0.0,398.4,0.0,-0.43,-21.87,111.24
2000-02-09,80.0,36633.61,0.0,403.16,0.0,1.37,-21.66,113.63
2000-02-10,90.0,36633.61,0.0,380.7,0.0,7.98,-9.62,286.31
2000-02-11,100.0,36811.41,4.0,257.14,0.0,6.35,-7.14,357.74
2000-02-12,120.0,36979.19,0.0,382.37,0.0,1.25,-15.42,185.72
2000-02-13,170.0,36979.19,0.0,323.2,0.0,-1.68,-13.28,218.12
2000-02-14,240.0,37324.8,11.27,190.59,0.0,0.03,-8.21,320.01
2000-02-15,371.0,37324.8,6.04,203.62,0.0,0.71,-7.92,335.5
2000-02-16,347.0,37670.39,0.0,300.02,0.0,1.95,-7.43,349.1
2000-02-17,300.0,37670.39,0.0,378.12,0.0,3.51,-10.07,281.03
2000-02-18,282.0,38000.56,1.91,232.14,0.0,-1.21,-8.44,320.0
2000-02-19,314.0,38016.0,14.84,120.64,0.0,-1.64,-5.98,397.34
2000-02-20,310.0,38082.04,0.23,139.96,0.0,-2.63,-6.19,383.32
2000-02-21,260.0,38361.59,3.87,141.8,0.0,-0.92,-5.45,412.81
2000-02-22,240.0,38361.59,0.0,371.74,0.0,5.48,-5.6,400.51
2000-02-23,300.0,38707.18,0.0,435.11,0.0,10.96,-5.0,428.41
2000-02-24,700.0,38707.18,0.0,397.28,0.0,13.52,0.55,640.0
2000-02-25,2410.0,39052.8,6.11,305.31,0.0,15.15,1.17,653.31
2000-02-26,3320.0,39052.8,0.0,373.88,0.0,13.43,1.73,698.14
2000-02-27,2520.0,39398.39,0.0,283.09,0.0,11.13,3.28,779.11
2000-02-28,2560.0,39398.39,14.8,319.33,0.0,12.91,-1.51,549.87
2000-02-29,1870.0,39744.0,0.0,422.23,0.0,8.06,-5.04,435.44
2000-03-01,1420.0,39744.0,0.0,449.07,0.0,10.95,-4.48,440.0
2000-03-02,1200.0,40089.57,7.76,264.68,0.0,7.13,-2.77,498.67
2000-03-03,905.0,40089.57,1.37,257.71,0.0,1.52,-5.19,420.47
2000-03-04,746.0,40435.18,0.0,440.14,0.0,6.93,-7.02,358.48
2000-03-05,620.0,40435.18,0.0,445.35,0.0,9.35,-5.2,424.28
2000-03-06,504.0,40780.78,0.0,463.04,0.0,10.92,-4.89,434.4
2000-03-07,418.0,40780.78,0.0,456.85,0.0,10.94,-4.36,440.0
2000-03-08,378.0,41126.39,0.0,512.96,0.0,21.81,-3.1,486.91
2000-03-09,341.0,41126.39,0.0,464.71,0.0,23.13,5.43,912.09
2000-03-10,316.0,41471.99,1.86,495.97,0.0,22.25,0.9,651.2
2000-03-11,284.0,41471.99,0.0,223.3,0.0,4.0,-1.56,549.67
2000-03-12,347.0,41817.59,10.1,201.91,0.0,3.13,-3.51,472.53
2000-03-13,310.0,41817.59,0.21,377.74,0.0,1.13,-8.64,315.88
2000-03-14,290.0,42163.2,0.0,444.0,0.0,6.54,-5.86,400.0
2000-03-15,290.0,42163.2,0.0,467.8,0.0,11.92,-2.15,520.23
2000-03-16,306.0,42508.8,0.0,490.72,0.0,16.67,0.34,623.0
2000-03-17,746.0,42508.8,16.5,401.83,0.0,13.57,-6.58,373.27
2000-03-18,771.0,42854.42,0.0,470.53,0.0,0.34,-13.07,223.7
2000-03-19,732.0,42854.42,0.0,485.77,0.0,5.45,-9.05,314.74
2000-03-20,627.0,43200.01,0.0,340.83,0.0,7.25,-1.54,551.52
2000-03-21,653.0,43200.01,1.0,299.99,0.0,9.4,1.68,694.05
2000-03-22,879.0,43200.01,13.86,152.51,0.0,7.2,2.2,719.58
2000-03-23,842.0,43545.63,0.0,359.27,0.0,12.04,2.55,732.13
2000-03-24,779.0,43545.63,0.0,511.87,0.0,15.05,-1.49,550.56
2000-03-25,673.0,43891.21,1.04,521.42,0.0,19.08,1.25,659.77
2000-03-26,562.0,43891.21,1.18,541.54,0.0,19.62,-0.15,594.38
2000-03-27,474.0,44236.82,0.0,504.14,0.0,12.56,-3.25,478.05
2000-03-28,424.0,44236.82,2.55,392.7,0.0,12.03,-1.31,556.8
2000-03-29,377.0,44582.41,2.0,354.32,0.0,8.98,-0.3,598.93
2000-03-30,319.0,44582.41,1.03,222.46,0.0,4.08,-1.22,561.21
2000-03-31,272.0,44928.0,0.0,506.15,0.0,8.43,-6.4,377.99
2000-04-01,240.0,44928.0,0.0,567.24,0.0,13.99,-6.21,382.24
2000-04-02,232.0,45273.6,0.0,568.45,0.0,16.75,-4.3,440.15
2000-04-03,527.0,45273.6,15.14,191.12,0.0,12.41,5.89,920.0
2000-04-04,3610.0,45619.21,34.24,281.4,0.0,15.77,5.59,911.0
2000-04-05,2740.0,45619.21,5.17,338.88,0.0,8.7,-3.42,473.45
2000-04-06,1680.0,45964.8,2.38,364.9,0.0,8.64,-1.64,549.18
2000-04-07,1200.0,45964.8,0.0,546.96,0.0,15.18,-2.26,520.02
2000-04-08,1650.0,46310.39,11.44,336.51,0.0,10.42,-1.31,558.56
2000-04-09,2140.0,46310.39,13.61,385.69,0.0,8.99,-5.23,418.16
2000-04-10,1710.0,46656.01,1.15,372.05,0.0,5.17,-3.66,465.46
2000-04-11,1240.0,46656.01,0.31,408.74,0.0,6.98,-3.02,488.5
2000-04-12,963.0,47001.62,2.0,400.04,0.0,6.13,-3.52,471.95
2000-04-13,702.0,47001.62,0.0,491.64,0.0,6.96,-5.88,395.51
2000-04-14,568.0,47347.22,0.0,482.93,0.0,9.54,-3.09,480.0
2000-04-15,494.0,47347.22,0.0,557.05,0.0,20.35,2.43,720.0
2000-04-16,430.0,47692.83,0.0,541.83,0.0,22.69,5.43,902.15
2000-04-17,440.0,47692.83,7.88,412.69,0.0,22.11,4.14,815.84
2000-04-18,481.0,48038.41,5.33,141.46,0.0,7.55,3.39,785.57
2000-04-19,473.0,48038.41,2.5,194.83,0.0,8.77,4.0,801.82
2000-04-20,478.0,48317.96,0.0,329.51,0.0,13.37,5.52,913.73
2000-04-21,792.0,48384.03,17.99,193.87,0.0,13.65,7.5,1040.28
2000-04-22,1590.0,48399.48,12.74,195.18,0.0,10.51,4.51,844.34
2000-04-23,1990.0,48729.6,8.24,185.83,0.0,7.72,2.22,718.55
2000-04-24,1570.0,48729.6,0.0,374.55,0.0,7.72,-0.81,577.65
2000-04-25,1130.0,49075.21,0.0,547.55,0.0,16.78,-0.03,603.02
2000-04-26,827.0,49075.21,0.0,550.7,0.0,14.7,-2.07,525.54
2000-04-27,631.0,49420.79,0.0,510.37,0.0,12.94,-0.96,569.05
2000-04-28,506.0,49420.79,0.0,517.93,0.0,14.03,-0.6,585.85
2000-04-29,416.0,49588.58,0.0,552.17,0.0,18.13,-0.05,607.17
2000-04-30,350.0,49766.41,0.0,551.52,0.0,18.73,0.39,626.07
2000-05-01,302.0,49766.41,0.0,562.75,0.0,17.99,-1.25,561.04
2000-05-02,310.0,50111.99,6.94,402.67,0.0,19.03,2.03,719.73
2000-05-03,256.0,50111.99,0.0,557.83,0.0,18.89,-0.24,601.18
2000-05-04,229.0,50454.59,0.0,556.49,0.0,22.31,2.11,718.63
2000-05-05,225.0,50457.62,4.21,401.71,0.0,24.9,5.74,920.15
2000-05-06,205.0,50457.62,0.0,484.34,0.0,26.9,10.89,1310.24
2000-05-07,187.0,50803.2,0.0,478.31,0.0,27.82,11.87,1389.66
2000-05-08,179.0,50803.2,0.5,468.45,0.0,27.99,12.05,1404.09
2000-05-09,168.0,51082.75,0.0,427.08,0.0,27.96,14.35,1628.11
2000-05-10,161.0,51148.82,1.01,424.54,0.0,27.94,12.97,1493.86
2000-05-11,158.0,51148.82,8.6,383.34,0.0,23.62,5.58,913.62
2000-05-12,147.0,51494.39,2.73,436.51,0.0,23.46,5.79,921.72
2000-05-13,142.0,51494.39,0.0,418.53,0.0,25.59,12.24,1423.26
2000-05-14,158.0,51494.39,4.82,432.98,0.0,23.94,2.87,752.84
2000-05-15,126.0,51840.0,0.0,505.31,0.0,15.87,-0.86,576.03
2000-05-16,113.0,51840.0,0.0,518.1,0.0,15.65,-1.86,535.19
2000-05-17,107.0,51855.44,0.0,525.49,0.0,19.57,1.03,642.16
2000-05-18,133.0,52185.59,0.25,456.58,0.0,22.15,6.85,988.34
2000-05-19,1980.0,52185.59,41.29,333.07,0.0,24.26,9.29,1183.5
2000-05-20,1750.0,52185.59,2.24,138.52,0.0,11.86,7.93,1074.4
2000-05-21,1200.0,52528.18,0.0,227.06,0.0,13.13,6.83,988.65
2000-05-22,837.0,52531.21,2.83,265.83,0.0,16.39,7.03,1003.01
2000-05-23,660.0,52531.21,3.29,260.19,0.0,16.89,7.25,1022.67
2000-05-24,1480.0,52699.0,22.09,213.5,0.0,18.56,10.17,1253.53
2000-05-25,1430.0,52876.81,8.89,297.27,0.0,21.23,8.84,1147.23
2000-05-26,1090.0,52876.81,0.0,462.47,0.0,18.9,3.95,812.05
2000-05-27,753.0,52876.81,0.0,449.59,0.0,19.32,4.95,874.16
2000-05-28,560.0,53044.61,0.0,396.93,0.0,15.92,4.1,821.57
2000-05-29,437.0,53222.41,0.0,345.23,0.0,16.25,6.4,956.6
2000-05-30,335.0,53222.41,0.0,457.56,0.0,18.76,4.49,842.81
2000-05-31,270.0,53222.41,0.0,471.31,0.0,21.94,6.77,981.36
2000-06-01,229.0,53237.84,0.43,440.65,0.0,26.16,11.36,1348.7
2000-06-02,205.0,53501.95,0.0,419.66,0.0,26.56,13.35,1532.16
2000-06-03,206.0,53567.99,8.96,383.97,0.0,25.63,7.69,1055.37
2000-06-04,162.0,53567.99,0.0,496.39,0.0,19.24,3.52,788.12
2000-06-05,154.0,53567.99,3.47,286.51,0.0,18.23,7.56,1044.43
2000-06-06,361.0,53567.99,14.31,124.51,0.0,12.21,8.21,1096.91
2000-06-07,310.0,53645.04,4.53,247.13,0.0,14.47,6.1,933.76
2000-06-08,222.0,53847.54,0.0,474.15,0.0,22.28,8.06,1084.54
2000-06-09,188.0,53913.6,0.0,451.66,0.0,25.0,11.49,1359.23
2000-06-10,162.0,53913.6,0.0,478.73,0.0,28.43,13.02,1482.83
2000-06-11,148.0,53913.6,0.0,444.17,0.0,29.23,15.47,1757.39
2000-06-12,219.0,53913.6,17.79,278.34,0.0,27.84,17.22,1959.37
2000-06-13,286.0,53913.6,10.84,216.51,0.0,24.34,16.91,1921.25
2000-06-14,304.0,53913.6,12.37,272.49,0.0,26.45,16.72,1898.95
2000-06-15,268.0,53913.6,7.31,255.97,0.0,25.31,16.89,1918.87
2000-06-16,432.0,53913.6,20.3,253.2,0.0,25.39,16.99,1928.02
2000-06-17,368.0,53913.6,4.09,290.3,0.0,26.43,16.64,1890.7
2000-06-18,454.0,53929.05,6.25,265.65,0.0,20.82,12.62,1460.59
2000-06-19,767.0,53929.05,14.6,325.83,0.0,19.45,8.72,1137.58
2000-06-20,574.0,53929.05,0.0,524.54,0.0,23.94,8.03,1082.04
2000-06-21,491.0,53929.05,8.45,356.89,0.0,25.72,12.03,1402.76
2000-06-22,625.0,53929.05,22.53,311.68,0.0,25.65,14.46,1637.82
2000-06-23,429.0,53929.05,0.0,488.5,0.0,24.8,10.51,1280.5
2000-06-24,331.0,53913.6,0.0,509.05,0.0,25.67,9.91,1232.49
2000-06-25,265.0,53913.6,0.0,453.6,0.0,26.27,13.3,1528.4
2000-06-26,222.0,53913.6,0.0,359.85,0.0,27.2,17.68,2024.96
2000-06-27,245.0,53913.6,15.56,282.45,0.0,26.18,16.27,1847.96
2000-06-28,195.0,53913.6,3.34,385.29,0.0,23.47,9.22,1177.51
2000-06-29,157.0,53913.6,0.0,470.43,0.0,22.49,9.48,1198.3
2000-06-30,138.0,53913.6,0.04,498.52,0.0,22.22,7.82,1066.51
2000-07-01,117.0,53913.6,0.0,529.34,0.0,23.49,6.92,997.52
2000-07-02,105.0,53910.59,0.0,526.18,0.0,25.3,8.45,1116.21
2000-07-03,95.0,53735.78,0.0,431.78,0.0,24.75,13.01,1481.49
2000-07-04,111.0,53583.45,6.85,251.1,0.0,22.56,14.36,1639.47
2000-07-05,96.0,53567.99,0.0,509.17,0.0,25.71,10.16,1252.66
2000-07-06,81.0,53567.99,0.0,527.46,0.0,24.68,7.69,1055.49
2000-07-07,72.0,53567.99,0.0,504.92,0.0,22.17,6.9,996.85
2000-07-08,64.0,53567.99,0.0,526.53,0.0,21.75,5.09,882.15
2000-07-09,59.0,53390.19,0.0,504.9,0.0,23.11,7.52,1041.35
2000-07-10,79.0,53222.41,12.07,332.29,0.0,25.05,12.24,1419.55
2000-07-11,73.0,53222.41,0.0,465.82,0.0,25.43,11.56,1367.04
2000-07-12,56.0,53222.41,0.0,523.54,0.0,24.5,7.2,1016.68
2000-07-13,47.0,53219.38,0.0,495.11,0.0,25.41,9.52,1201.28
2000-07-14,41.0,52892.25,0.0,433.84,0.0,25.18,12.26,1420.65
2000-07-15,41.0,52876.81,1.08,346.36,0.0,24.25,13.72,1577.46
2000-07-16,62.0,52876.81,7.05,255.0,0.0,22.8,13.42,1537.84
2000-07-17,65.0,52873.8,5.06,292.34,0.0,24.39,13.11,1507.36
