Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,3.2,34214.39,0.0,293.9,0.0,16.0,-2.0,520.0
2000-01-02,3.2,34214.39,0.0,233.08,0.0,16.0,1.98,718.69
2000-01-03,3.2,34214.39,0.0,204.66,0.0,19.5,7.5,1040.0
2000-01-04,5.1,34214.39,0.0,191.28,0.0,20.54,9.5,1200.0
2000-01-05,6.9,34214.39,17.0,202.06,0.0,18.23,-0.5,600.0
2000-01-06,4.5,34214.39,0.0,238.14,0.0,8.15,-5.5,400.0
2000-01-07,4.1,34214.39,0.0,256.9,0.0,10.5,-5.11,430.91
2000-01-08,3.7,34560.0,0.0,271.56,0.0,11.96,-5.5,400.0
2000-01-09,4.7,34560.0,0.0,240.02,0.0,9.5,-4.02,440.0
2000-01-10,17.0,34560.0,17.58,113.32,0.0,8.46,1.0,640.0
2000-01-11,12.0,34560.0,15.54,168.07,0.0,16.0,3.5,800.0
2000-01-12,7.2,34560.0,0.0,266.09,0.0,15.75,-0.73,581.58
2000-01-13,5.7,34584.8,0.0,268.64,0.0,15.54,-1.0,560.0
2000-01-14,4.9,34905.61,0.0,307.16,0.0,19.78,-5.42,406.65
2000-01-15,4.4,34905.61,0.0,230.1,0.0,4.0,-7.79,337.0
2000-01-16,4.4,34905.61,0.0,247.47,0.0,7.04,-6.13,389.41
2000-01-17,4.0,34905.61,0.0,301.01,0.0,15.0,-5.5,400.0
2000-01-18,3.9,35251.2,0.0,191.07,0.0,2.0,-7.0,360.0
2000-01-19,3.9,35251.2,0.07,120.53,0.0,-1.69,-7.0,360.0
2000-01-20,3.9,35251.2,9.95,190.31,0.0,5.01,-6.11,391.46
2000-01-21,3.5,35251.2,0.0,305.6,0.0,4.0,-10.5,280.0
2000-01-22,3.0,35596.8,0.0,272.69,0.0,-1.71,-13.5,200.0
2000-01-23,3.2,35596.8,0.0,202.2,0.0,-1.5,-9.54,280.0
2000-01-24,3.5,35596.8,6.98,169.08,0.0,-0.18,-8.25,320.0
2000-01-25,4.5,35596.8,12.08,170.32,0.0,2.48,-6.5,360.0
2000-01-26,5.0,35942.4,7.91,203.92,0.0,0.9,-10.0,280.0
2000-01-27,5.6,35942.4,0.0,314.17,0.0,1.46,-12.0,240.0
2000-01-28,5.0,35942.4,0.0,353.11,0.0,1.0,-15.5,200.0
2000-01-29,4.8,36288.0,0.0,377.71,0.0,3.91,-15.5,200.0
2000-01-30,5.4,36288.0,7.86,253.36,0.0,2.54,-12.03,240.0
2000-01-31,5.2,36288.0,23.07,119.53,0.0,1.0,-4.5,440.0
2000-02-01,5.4,36633.6,0.0,293.29,0.0,3.01,-8.0,320.0
2000-02-02,5.5,36633.6,0.0,308.56,0.0,4.08,-7.65,347.83
2000-02-03,5.6,36633.6,0.0,322.91,0.0,6.0,-6.5,360.0
2000-02-04,5.8,36979.2,0.0,324.79,0.0,7.93,-4.5,440.0
2000-02-05,5.7,36979.2,0.0,314.29,0.0,7.46,-4.13,440.0
2000-02-06,5.5,36979.2,0.0,300.96,0.0,6.64,-4.0,440.0
2000-02-07,5.6,37324.8,0.0,331.26,0.0,8.5,-3.5,480.0
2000-02-08,6.1,37324.8,0.0,355.31,0.0,11.0,-2.5,520.0
2000-02-09,6.0,37324.8,0.0,392.56,0.0,9.94,-6.51,360.0
2000-02-10,6.5,37670.39,0.0,413.8,0.0,15.5,-4.0,440.0
2000-02-11,6.9,37670.39,0.0,399.48,0.0,18.5,0.5,640.0
2000-02-12,6.3,37670.39,0.0,406.85,0.0,18.0,-0.5,600.0
2000-02-13,5.4,38016.0,2.8,111.55,0.0,1.02,-3.0,480.0
2000-02-14,7.9,38016.0,6.49,182.38,0.0,5.63,-1.75,540.38
2000-02-15,6.5,38361.61,0.0,398.39,0.0,15.0,-0.5,600.0
2000-02-16,5.5,38361.61,0.0,410.21,0.0,14.63,-1.49,560.0
2000-02-17,4.9,38361.61,0.0,430.96,0.0,18.65,-0.5,600.0
2000-02-18,27.0,38707.2,15.46,241.62,0.0,9.0,-1.5,560.0
2000-02-19,24.0,38707.2,16.17,257.04,0.0,11.44,-0.04,600.0
2000-02-20,13.0,38707.2,0.0,444.47,0.0,17.52,-2.5,520.0
2000-02-21,9.0,39052.8,0.0,411.58,0.0,11.0,-4.5,440.0
2000-02-22,7.2,39052.8,0.0,421.71,0.0,12.5,-4.0,440.0
2000-02-23,6.4,39398.4,0.0,431.32,0.0,15.48,-2.3,520.0
2000-02-24,5.8,39398.4,0.0,429.33,0.0,19.48,1.15,651.78
2000-02-25,5.4,39398.4,0.0,427.46,0.0,23.5,4.5,840.08
2000-02-26,5.2,39744.01,0.0,410.47,0.0,26.0,7.0,1000.0
2000-02-27,5.2,39744.01,0.0,344.13,0.0,19.54,6.0,920.0
2000-02-28,6.3,40089.6,7.02,277.52,0.0,21.5,5.0,880.0
2000-02-29,5.1,40089.6,0.0,405.34,0.0,17.5,-1.5,560.0
2000-03-01,5.0,40435.2,0.0,413.04,0.0,19.5,-1.0,560.0
2000-03-02,4.8,40435.2,0.0,381.45,0.0,19.1,2.0,719.86
2000-03-03,4.4,40435.2,0.0,390.75,0.0,15.38,-2.0,520.0
2000-03-04,4.4,40780.8,0.0,384.44,0.0,15.26,-1.5,560.0
2000-03-05,4.3,40780.8,0.0,377.93,0.0,16.82,0.5,640.0
2000-03-06,4.1,41126.4,0.0,413.73,0.0,21.0,1.04,643.04
2000-03-07,4.1,41126.4,0.0,425.6,0.0,22.5,1.0,640.0
2000-03-08,4.1,41126.4,0.0,413.86,0.0,24.48,3.85,800.0
2000-03-09,4.1,41472.0,0.0,380.81,0.0,29.0,10.5,1280.0
2000-03-10,4.0,41472.0,0.0,376.74,0.0,26.5,9.0,1159.83
2000-03-11,4.1,41817.6,0.0,350.95,0.0,23.05,8.0,1080.0
