Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,414.0,33576.05,0.0,286.58,0.0,13.97,-3.08,481.39
2000-01-02,394.0,33699.23,0.0,269.01,0.0,14.22,-0.53,591.31
2000-01-03,391.0,33810.87,0.0,227.96,0.0,19.04,7.25,1022.03
2000-01-04,395.0,33868.81,0.0,201.89,0.0,20.08,9.89,1231.26
2000-01-05,412.0,33868.81,3.95,215.67,0.0,19.43,0.47,627.78
2000-01-06,369.0,33868.81,0.0,240.84,0.0,5.69,-6.34,376.76
2000-01-07,346.0,33868.81,0.0,264.91,0.0,8.56,-5.67,402.46
2000-01-08,345.0,33921.65,0.0,283.58,0.0,10.1,-6.24,380.35
2000-01-09,335.0,34106.49,0.0,236.9,0.0,7.35,-4.43,442.73
2000-01-10,380.0,34214.41,3.6,102.05,0.0,6.63,0.36,623.17
2000-01-11,593.0,34214.41,8.92,145.15,0.0,12.8,2.8,743.69
2000-01-12,465.0,34214.41,0.0,237.03,0.0,12.19,-0.88,577.45
2000-01-13,393.0,34218.18,0.0,264.57,0.0,13.82,-2.48,510.3
2000-01-14,353.0,34452.06,0.0,297.1,0.0,17.11,-7.22,351.28
2000-01-15,314.0,34559.99,0.0,200.12,0.0,-0.24,-9.69,289.6
2000-01-16,335.0,34559.99,0.0,224.3,0.0,3.46,-7.59,344.74
2000-01-17,337.0,34559.99,0.0,303.41,0.0,16.27,-7.87,339.64
2000-01-18,340.0,34736.05,0.0,139.37,0.0,-2.48,-8.52,322.15
2000-01-19,351.0,34905.61,0.0,146.39,0.0,-3.11,-9.43,294.77
2000-01-20,347.0,34905.61,5.83,180.7,0.0,3.72,-6.59,369.9
2000-01-21,351.0,34905.61,0.0,279.93,0.0,2.32,-10.06,278.19
2000-01-22,280.0,35143.32,0.0,261.97,0.0,-5.25,-16.27,168.31
2000-01-23,250.0,35251.23,0.0,267.51,0.0,-4.02,-15.13,190.53
2000-01-24,250.0,35251.23,0.0,186.88,0.0,-0.94,-8.02,333.77
2000-01-25,240.0,35365.75,7.12,219.52,0.0,3.41,-7.51,346.1
2000-01-26,230.0,35596.78,7.29,151.84,0.0,-1.51,-9.07,304.52
2000-01-27,220.0,35596.78,0.0,254.61,0.0,-0.78,-10.6,269.63
2000-01-28,200.0,35600.54,0.0,245.19,0.0,-3.88,-13.13,221.85
2000-01-29,200.0,35942.39,0.0,323.04,0.0,0.62,-13.25,219.32
2000-01-30,210.0,35942.39,3.97,266.26,0.0,2.73,-11.3,256.74
2000-01-31,210.0,35942.39,18.04,148.84,0.0,-0.99,-7.7,342.31
2000-02-01,220.0,36288.02,0.0,326.5,0.0,2.82,-10.13,280.0
2000-02-02,230.0,36288.02,0.0,282.58,0.0,2.87,-7.26,353.93
2000-02-03,240.0,36291.78,0.0,302.23,0.0,2.85,-8.1,326.86
2000-02-04,240.0,36633.62,0.0,275.67,0.0,3.61,-5.72,400.76
2000-02-05,250.0,36633.62,0.0,302.36,0.0,6.23,-4.29,443.05
2000-02-06,280.0,36686.46,0.0,296.68,0.0,4.9,-5.07,426.44
2000-02-07,280.0,36979.2,0.0,292.16,0.0,4.64,-4.82,431.75
2000-02-08,310.0,36979.2,0.0,364.68,0.0,9.36,-4.41,439.61
2000-02-09,373.0,37216.91,0.0,321.91,0.0,2.93,-7.78,338.65
2000-02-10,457.0,37324.82,0.0,402.73,0.0,12.37,-5.41,410.41
2000-02-11,646.0,37324.82,0.0,376.71,0.0,15.46,0.22,617.54
2000-02-12,861.0,37670.39,0.0,410.37,0.0,16.38,-2.55,506.16
2000-02-13,685.0,37670.39,2.25,162.58,0.0,-0.55,-5.42,412.77
2000-02-14,638.0,37784.95,3.54,171.2,0.0,3.78,-2.69,503.85
2000-02-15,712.0,38015.99,0.0,398.74,0.0,15.6,0.1,616.51
2000-02-16,601.0,38015.99,0.0,340.43,0.0,8.56,-1.88,536.04
2000-02-17,532.0,38361.64,0.0,440.34,0.0,19.8,-2.33,518.84
2000-02-18,573.0,38361.64,5.89,210.94,0.0,6.11,-2.12,527.12
