Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,151.0,33861.46,0.0,286.12,0.0,14.31,-2.92,485.96
2000-01-02,148.0,33868.8,0.0,270.32,0.0,14.24,-0.84,572.41
2000-01-03,146.0,33868.8,0.0,218.2,0.0,18.83,7.54,1046.68
2000-01-04,149.0,33868.8,0.0,184.44,0.0,20.05,10.62,1289.75
2000-01-05,153.0,33868.8,5.2,209.96,0.0,18.87,0.09,613.34
2000-01-06,137.0,33868.8,0.0,236.71,0.0,5.95,-6.5,369.35
2000-01-07,135.0,33964.8,0.0,254.06,0.0,8.46,-5.49,402.33
2000-01-08,131.0,34207.07,0.0,279.53,0.0,10.4,-6.42,366.3
2000-01-09,133.0,34214.4,0.0,233.14,0.0,7.39,-4.38,440.0
2000-01-10,175.0,34214.4,5.13,106.04,0.0,6.72,0.03,602.64
2000-01-11,191.0,34214.4,10.32,151.95,0.0,13.27,2.34,721.03
2000-01-12,150.0,34214.4,0.0,245.21,0.0,12.48,-1.57,547.88
2000-01-13,142.0,34509.51,0.0,267.39,0.0,14.2,-2.79,492.82
2000-01-14,131.0,34560.0,0.0,300.33,0.0,17.37,-7.45,344.87
2000-01-15,127.0,34560.0,0.0,204.7,0.0,0.63,-9.33,304.36
2000-01-16,122.0,34560.0,0.0,232.18,0.0,5.01,-6.92,360.0
2000-01-17,127.0,34655.98,0.0,305.23,0.0,16.3,-7.74,341.62
2000-01-18,122.0,34905.59,0.0,149.36,0.0,-1.48,-8.19,335.93
2000-01-19,118.0,34905.59,0.0,141.18,0.0,-2.83,-9.08,313.29
2000-01-20,125.0,34905.59,5.47,185.48,0.0,4.16,-6.84,361.03
2000-01-21,115.0,35107.46,0.0,288.12,0.0,2.69,-10.56,267.93
2000-01-22,93.0,35251.2,0.0,271.02,0.0,-4.89,-16.76,160.0
2000-01-23,85.0,35251.2,0.0,261.57,0.0,-3.78,-14.79,194.46
2000-01-24,91.0,35251.2,0.0,209.75,0.0,-0.61,-8.9,318.69
2000-01-25,100.0,35596.8,5.44,235.63,0.0,3.56,-8.24,321.53
2000-01-26,110.0,35596.8,6.16,175.58,0.0,-0.86,-10.12,281.82
2000-01-27,96.0,35596.8,0.0,270.79,0.0,-0.27,-11.24,263.56
2000-01-28,85.0,35891.91,0.0,286.13,0.0,-3.22,-14.94,195.4
2000-01-29,74.0,35942.4,0.0,335.36,0.0,1.2,-14.07,200.0
2000-01-30,85.0,35942.4,4.71,234.52,0.0,2.83,-10.62,280.0
2000-01-31,100.0,36144.25,14.93,143.03,0.0,-0.56,-7.2,355.7
2000-02-01,90.0,36287.99,0.0,310.44,0.0,2.84,-9.43,296.32
2000-02-02,82.0,36287.99,0.0,287.07,0.0,3.16,-7.53,347.88
2000-02-03,77.0,36583.1,0.0,305.85,0.0,3.88,-7.7,345.75
2000-02-04,85.0,36633.59,0.0,289.66,0.0,4.87,-5.57,403.34
2000-02-05,90.0,36633.59,0.0,304.63,0.0,7.03,-4.05,446.03
2000-02-06,92.0,36971.87,0.0,308.6,0.0,5.33,-5.67,413.16
2000-02-07,95.0,36979.2,0.0,303.24,0.0,5.48,-4.97,426.23
2000-02-08,98.0,36979.2,0.0,357.47,0.0,9.8,-4.04,458.03
2000-02-09,110.0,37324.8,0.0,326.39,0.0,3.95,-7.55,356.31
2000-02-10,137.0,37324.8,0.0,396.73,0.0,12.99,-4.73,440.0
2000-02-11,173.0,37327.86,0.0,367.98,0.0,16.04,0.82,642.73
2000-02-12,193.0,37670.4,0.0,411.05,0.0,17.06,-2.64,502.25
2000-02-13,170.0,37670.4,3.87,106.32,0.0,-0.68,-4.7,428.43
2000-02-14,191.0,38016.0,3.32,179.18,0.0,4.42,-2.79,497.84
2000-02-15,209.0,38016.0,0.0,402.76,0.0,15.84,-0.63,581.32
2000-02-16,181.0,38016.0,0.0,355.75,0.0,9.82,-1.96,537.33
2000-02-17,167.0,38361.6,0.0,438.88,0.0,19.9,-2.25,524.46
2000-02-18,185.0,38361.6,3.81,211.56,0.0,6.64,-2.02,530.8
2000-02-19,239.0,38707.19,14.7,269.71,0.0,11.04,-1.27,556.91
2000-02-20,229.0,38707.19,0.0,418.01,0.0,15.12,-1.76,543.56
2000-02-21,205.0,38707.19,0.0,388.22,0.0,9.47,-4.28,434.53
2000-02-22,190.0,39052.81,0.0,417.95,0.0,11.53,-4.35,441.29
2000-02-23,179.0,39052.81,0.0,417.97,0.0,13.94,-2.5,519.86
2000-02-24,171.0,39398.41,0.0,378.18,0.0,16.35,2.55,731.54
2000-02-25,164.0,39398.41,0.0,397.47,0.0,22.3,5.73,924.04
2000-02-26,157.0,39600.26,0.0,408.55,0.0,25.65,6.47,969.08
2000-02-27,153.0,39743.99,0.0,181.1,0.0,11.72,5.72,922.35
2000-02-28,191.0,39743.99,11.22,272.78,0.0,19.66,4.58,861.08
2000-02-29,167.0,40089.62,0.0,382.01,0.0,14.58,-1.32,557.7
2000-03-01,156.0,40089.62,0.0,397.24,0.0,17.14,-0.47,600.0
2000-03-02,153.0,40435.19,0.0,364.07,0.0,16.88,2.27,714.33
2000-03-03,146.0,40435.19,0.0,374.86,0.0,12.06,-2.84,504.53
2000-03-04,142.0,40637.06,0.0,406.77,0.0,13.57,-4.0,440.23
2000-03-05,138.0,40780.8,0.0,397.2,0.0,15.98,-0.85,577.97
2000-03-06,133.0,40780.8,0.0,405.24,0.0,18.41,0.36,628.43
2000-03-07,128.0,41126.4,0.0,411.34,0.0,19.9,0.92,641.88
2000-03-08,126.0,41126.4,0.0,404.38,0.0,23.47,4.6,848.08
2000-03-09,125.0,41472.0,0.0,387.93,0.0,28.92,10.38,1262.34
2000-03-10,123.0,41472.0,0.0,378.21,0.0,25.63,8.72,1145.29
2000-03-11,125.0,41817.59,0.0,379.24,0.0,23.85,7.36,1028.7
2000-03-12,163.0,41817.59,16.17,154.18,0.0,12.19,5.12,880.2
2000-03-13,149.0,41817.59,0.0,344.44,0.0,8.42,-3.96,461.47
2000-03-14,138.0,42163.2,0.0,350.48,0.0,10.11,-2.74,504.87
2000-03-15,134.0,42163.2,0.0,397.82,0.0,16.8,0.48,628.12
2000-03-16,132.0,42508.8,0.0,392.95,0.0,21.03,4.79,863.18
2000-03-17,163.0,42508.8,11.34,233.68,0.0,18.64,7.14,1015.65
2000-03-18,144.0,42854.39,0.0,406.03,0.0,9.77,-5.62,410.22
2000-03-19,135.0,42854.39,0.0,317.78,0.0,6.56,-4.18,444.65
2000-03-20,135.0,43200.0,0.0,173.83,0.0,5.92,0.48,625.96
2000-03-21,504.0,43200.0,24.64,100.1,0.0,6.14,2.2,719.45
2000-03-22,496.0,43200.0,8.06,98.97,0.0,6.67,2.93,761.54
2000-03-23,380.0,43545.59,0.0,189.9,0.0,10.28,4.69,859.68
2000-03-24,325.0,43545.59,0.0,408.52,0.0,17.1,2.85,752.26
2000-03-25,291.0,43891.21,0.0,432.16,0.0,21.23,5.27,866.86
2000-03-26,263.0,43891.21,0.08,444.93,0.0,25.35,8.05,1016.61
2000-03-27,241.0,44236.82,0.0,465.65,0.0,19.9,1.96,678.91
2000-03-28,244.0,44236.82,4.81,312.37,0.0,17.26,2.85,757.32
2000-03-29,226.0,44582.41,1.81,333.41,0.0,13.01,2.69,750.17
2000-03-30,198.0,44582.41,0.0,436.89,0.0,15.66,0.72,651.81
2000-03-31,184.0,44582.41,0.0,469.61,0.0,17.89,0.69,632.25
2000-04-01,173.0,44928.0,0.0,483.32,0.0,17.69,-0.49,574.89
2000-04-02,166.0,44928.0,0.0,434.47,0.0,21.31,6.08,923.47
