Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,111.0,32486.39,0.0,245.39,0.0,5.41,-6.88,360.0
2000-01-02,107.0,32498.89,2.02,248.17,0.0,8.69,-5.8,399.58
2000-01-03,109.0,32670.02,1.84,228.37,0.0,13.5,1.66,692.81
2000-01-04,173.0,32832.01,12.05,100.05,0.0,12.33,6.63,970.02
2000-01-05,199.0,32832.01,4.32,212.5,0.0,13.91,-5.92,393.1
2000-01-06,227.0,32832.01,0.0,157.76,0.0,-1.91,-8.21,320.82
2000-01-07,249.0,32832.01,0.0,176.0,0.0,1.04,-6.16,386.71
2000-01-08,243.0,32844.51,0.0,205.42,0.0,2.17,-6.52,366.76
2000-01-09,231.0,33151.94,0.0,198.68,0.0,2.32,-5.94,390.02
2000-01-10,238.0,33177.61,1.84,208.52,0.0,6.45,-2.51,518.9
2000-01-11,243.0,33177.61,8.64,85.65,0.0,5.01,0.57,640.0
2000-01-12,221.0,33177.61,1.99,162.1,0.0,4.13,-2.37,517.8
2000-01-13,221.0,33251.07,4.13,140.21,0.0,2.35,-5.08,424.24
2000-01-14,190.0,33523.2,3.35,200.77,0.0,-4.59,-16.83,163.37
2000-01-15,170.0,33523.2,0.0,223.68,0.0,-8.07,-16.97,161.47
2000-01-16,150.0,33523.2,0.0,264.62,0.0,-1.72,-13.49,201.1
2000-01-17,130.0,33596.67,0.37,319.87,0.0,3.47,-19.62,125.67
2000-01-18,120.0,33868.81,0.0,228.39,0.0,-12.27,-21.08,120.12
2000-01-19,130.0,33868.81,0.13,254.74,0.0,-9.82,-20.11,123.49
2000-01-20,160.0,33868.81,3.17,173.54,0.0,-3.74,-12.67,230.86
2000-01-21,120.0,34214.39,4.92,225.52,0.0,-4.81,-18.76,139.05
2000-01-22,110.0,34214.39,0.91,217.9,0.0,-12.65,-21.25,120.0
2000-01-23,94.0,34214.39,2.06,250.98,0.0,-8.94,-20.58,120.0
2000-01-24,130.0,34534.34,0.0,171.78,0.0,-5.94,-11.82,241.43
2000-01-25,100.0,34560.0,0.0,286.97,0.0,-2.09,-13.66,200.7
2000-01-26,90.0,34560.0,4.77,91.73,0.0,-8.12,-12.01,241.19
2000-01-27,72.0,34905.59,0.0,289.24,0.0,-7.26,-18.38,148.74
2000-01-28,66.0,34905.59,0.0,224.01,0.0,-11.01,-18.54,145.22
2000-01-29,60.0,34905.59,0.0,317.97,0.0,-6.7,-19.71,120.0
2000-01-30,56.0,35251.19,0.0,349.71,0.0,-2.1,-19.05,124.41
2000-01-31,64.0,35251.19,8.1,157.49,0.0,-2.7,-9.41,290.22
2000-02-01,80.0,35263.69,0.0,115.38,0.0,-4.56,-7.86,330.74
2000-02-02,72.0,35596.81,0.52,239.24,0.0,-4.35,-11.61,249.76
2000-02-03,64.0,35596.81,0.0,256.09,0.0,-5.47,-13.35,211.76
2000-02-04,62.0,35942.39,2.0,203.9,0.0,-4.16,-9.86,280.0
2000-02-05,58.0,35942.39,2.89,272.14,0.0,-0.11,-11.82,240.13
2000-02-06,54.0,35942.39,1.0,301.29,0.0,-2.84,-12.15,240.0
2000-02-07,50.0,36288.0,0.0,293.11,0.0,0.06,-8.81,317.21
2000-02-08,46.0,36288.0,0.0,397.67,0.0,0.26,-18.98,129.41
2000-02-09,44.0,36633.61,0.0,397.7,0.0,-0.81,-19.25,122.03
2000-02-10,50.0,36633.61,0.0,389.88,0.0,7.52,-9.97,280.0
2000-02-11,62.0,36707.07,2.64,257.37,0.0,5.0,-5.14,428.12
2000-02-12,80.0,36979.2,0.0,398.14,0.0,3.33,-14.39,202.52
2000-02-13,107.0,36979.2,0.0,319.18,0.0,-3.17,-13.53,209.11
2000-02-14,190.0,37324.8,16.89,190.98,0.0,-0.59,-8.1,320.0
2000-02-15,239.0,37324.8,4.01,215.34,0.0,1.0,-7.51,346.88
2000-02-16,217.0,37670.4,0.0,281.76,0.0,0.14,-7.7,341.61
2000-02-17,212.0,37670.4,0.0,402.39,0.0,4.66,-9.69,285.59
2000-02-18,216.0,37990.34,5.32,190.66,0.0,-2.53,-9.22,303.62
2000-02-19,231.0,38016.0,22.14,124.95,0.0,-2.13,-6.19,383.11
2000-02-20,213.0,38028.5,1.13,142.46,0.0,-3.32,-6.89,363.49
2000-02-21,196.0,38361.6,0.0,227.39,0.0,-2.07,-7.42,349.13
2000-02-22,190.0,38361.6,0.0,364.19,0.0,2.91,-6.72,364.49
2000-02-23,202.0,38707.19,0.0,415.76,0.0,8.67,-3.99,440.66
2000-02-24,272.0,38707.19,0.0,412.44,0.0,12.6,0.02,601.26
2000-02-25,520.0,39052.81,4.48,315.48,0.0,14.56,0.97,640.0
2000-02-26,1080.0,39052.81,0.0,393.38,0.0,13.21,1.67,693.4
