Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,231.0,32486.4,0.0,241.12,0.0,5.12,-6.95,360.0
2000-01-02,223.0,32552.27,4.72,188.92,0.0,7.9,-4.89,440.0
2000-01-03,231.0,32788.14,3.11,163.87,0.0,12.13,3.14,771.58
2000-01-04,379.0,32831.99,13.29,111.22,0.0,12.75,6.23,938.49
2000-01-05,400.0,32831.99,6.05,220.08,0.0,12.61,-5.75,399.5
2000-01-06,304.0,32831.99,0.0,174.04,0.0,-2.21,-9.37,295.21
2000-01-07,288.0,32831.99,0.0,186.44,0.0,1.21,-6.59,368.0
2000-01-08,275.0,32897.87,0.0,237.19,0.0,3.21,-7.77,339.78
2000-01-09,268.0,33177.54,0.0,197.8,0.0,2.73,-5.61,405.56
2000-01-10,347.0,33177.61,7.58,165.07,0.0,7.52,-2.29,520.0
2000-01-11,533.0,33177.61,13.88,85.78,0.0,5.01,0.5,640.0
2000-01-12,410.0,33177.61,0.0,185.01,0.0,5.82,-1.76,539.56
2000-01-13,389.0,33367.98,5.71,145.38,0.0,3.51,-4.39,440.0
2000-01-14,328.0,33523.21,4.72,210.13,0.0,-3.67,-17.41,159.75
2000-01-15,310.0,33523.21,0.0,227.93,0.0,-8.4,-17.66,157.19
2000-01-16,290.0,33523.21,0.0,276.17,0.0,-1.61,-14.66,199.69
2000-01-17,260.0,33713.6,0.0,316.24,0.0,3.27,-19.7,126.7
2000-01-18,250.0,33868.82,0.0,197.91,0.0,-13.75,-21.15,119.97
2000-01-19,240.0,33868.82,0.0,243.17,0.0,-10.21,-19.91,126.33
2000-01-20,230.0,33876.23,3.79,186.82,0.0,-3.21,-13.29,216.06
2000-01-21,220.0,34214.41,5.95,224.36,0.0,-4.23,-18.36,148.37
2000-01-22,200.0,34214.41,0.0,231.93,0.0,-12.63,-21.28,120.0
2000-01-23,190.0,34214.41,0.0,264.84,0.0,-9.19,-19.58,128.6
2000-01-24,170.0,34559.92,0.0,149.03,0.0,-5.72,-10.82,280.0
2000-01-25,160.0,34559.98,0.0,289.4,0.0,-0.63,-12.72,236.14
2000-01-26,150.0,34559.98,7.18,78.86,0.0,-8.14,-11.51,252.32
2000-01-27,140.0,34905.62,1.48,289.24,0.0,-6.45,-18.67,138.75
2000-01-28,140.0,34905.62,0.0,232.46,0.0,-11.15,-19.12,131.96
2000-01-29,150.0,34905.62,0.0,301.83,0.0,-7.17,-19.06,124.38
2000-01-30,169.0,35251.2,0.0,332.36,0.0,-2.61,-17.22,160.0
2000-01-31,171.0,35251.2,7.36,195.19,0.0,-0.98,-9.96,280.02
2000-02-01,151.0,35317.09,0.0,150.77,0.0,-3.71,-8.25,325.71
2000-02-02,136.0,35596.8,0.0,267.26,0.0,-2.95,-11.71,250.31
2000-02-03,128.0,35596.8,0.08,272.59,0.0,-4.99,-13.93,200.0
2000-02-04,130.0,35942.39,0.57,202.99,0.0,-4.84,-10.71,271.21
2000-02-05,125.0,35942.39,0.83,322.14,0.0,0.15,-11.05,264.27
2000-02-06,119.0,35949.8,0.0,286.12,0.0,-2.23,-11.26,255.84
2000-02-07,116.0,36287.99,0.0,287.56,0.0,0.7,-8.26,326.27
2000-02-08,110.0,36287.99,0.0,392.41,0.0,1.01,-18.48,145.61
2000-02-09,111.0,36633.62,0.0,377.62,0.0,-1.86,-17.44,160.12
2000-02-10,110.0,36633.62,0.0,346.36,0.0,4.98,-7.89,332.48
2000-02-11,112.0,36823.99,0.59,291.58,0.0,5.37,-4.14,440.0
2000-02-12,113.0,36979.21,0.0,392.23,0.0,3.47,-13.98,209.12
2000-02-13,105.0,36979.21,0.0,298.21,0.0,-4.0,-13.38,213.77
2000-02-14,172.0,37324.8,21.61,199.58,0.0,0.11,-7.77,336.65
2000-02-15,258.0,37324.8,6.83,221.67,0.0,1.8,-6.97,361.93
2000-02-16,211.0,37670.39,0.0,292.15,0.0,0.72,-7.44,348.16
2000-02-17,189.0,37670.39,0.0,390.99,0.0,3.73,-9.57,293.79
2000-02-18,176.0,38015.92,3.25,245.67,0.0,-2.51,-9.49,295.75
2000-02-19,176.0,38015.99,15.39,124.63,0.0,-2.09,-6.11,386.49
2000-02-20,167.0,38081.87,0.0,176.03,0.0,-3.2,-7.31,352.53
2000-02-21,160.0,38361.61,0.27,316.91,0.0,-0.95,-8.96,308.69
2000-02-22,157.0,38361.61,0.0,382.97,0.0,2.62,-8.1,326.67
2000-02-23,188.0,38707.19,0.0,378.87,0.0,8.1,-2.73,502.81
2000-02-24,301.0,38707.19,0.0,375.87,0.0,10.6,-0.01,600.09
2000-02-25,714.0,39052.8,3.0,295.3,0.0,13.29,1.36,669.08
2000-02-26,1040.0,39052.8,0.0,369.48,0.0,12.04,1.71,695.08
2000-02-27,1310.0,39398.39,2.65,136.84,0.0,5.81,2.43,729.83
2000-02-28,3110.0,39398.39,12.82,270.4,0.0,8.75,-0.65,583.4
