Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,15.0,33523.19,0.0,278.09,0.0,11.0,-3.98,441.63
2000-01-02,15.0,33523.19,0.0,278.48,0.0,17.9,1.5,680.0
2000-01-03,15.0,33523.19,0.0,178.53,0.0,18.94,10.11,1249.15
2000-01-04,18.0,33523.19,12.91,153.11,0.0,19.36,8.7,1135.79
2000-01-05,21.0,33523.19,0.0,233.21,0.0,11.15,-1.1,560.73
2000-01-06,16.0,33523.19,0.0,242.58,0.0,7.31,-5.5,400.0
2000-01-07,15.0,33868.81,0.0,248.83,0.0,9.63,-4.0,440.0
2000-01-08,15.0,33868.81,0.0,232.37,0.0,7.11,-4.38,440.0
2000-01-09,14.0,33868.81,0.14,153.68,0.0,7.0,0.5,639.68
2000-01-10,31.0,33868.81,13.09,100.75,0.0,9.05,3.45,795.65
2000-01-11,28.0,33868.81,2.96,140.42,0.0,11.01,2.92,753.59
2000-01-12,20.0,34023.76,0.0,224.85,0.0,9.93,-0.65,588.19
2000-01-13,17.0,34214.4,0.0,266.61,0.0,12.9,-2.29,520.0
2000-01-14,16.0,34214.4,0.0,224.02,0.0,2.27,-7.68,346.12
2000-01-15,14.0,34214.4,0.0,226.18,0.0,1.04,-8.89,317.02
2000-01-16,14.0,34214.4,0.0,277.61,0.0,12.19,-4.0,440.0
2000-01-17,14.0,34560.0,0.0,276.14,0.0,4.59,-9.99,280.0
2000-01-18,15.0,34560.0,0.0,173.14,0.0,-5.63,-12.31,240.0
2000-01-19,14.0,34560.0,0.0,247.51,0.0,1.0,-10.03,280.0
2000-01-20,14.0,34560.0,9.47,159.57,0.0,0.51,-6.97,360.0
2000-01-21,15.0,34905.6,0.0,243.0,0.0,-2.89,-11.57,243.02
2000-01-22,14.0,34905.6,0.0,233.69,0.0,-6.01,-14.13,200.0
2000-01-23,14.0,34905.6,0.0,190.15,0.0,-2.5,-8.8,320.0
2000-01-24,14.0,35251.2,0.0,220.18,0.0,2.5,-5.01,439.28
2000-01-25,14.0,35251.2,21.42,143.26,0.0,0.15,-6.0,396.45
2000-01-26,16.0,35251.2,0.0,205.78,0.0,-0.94,-7.54,355.72
2000-01-27,14.0,35596.8,0.0,230.66,0.0,-3.62,-11.06,271.99
2000-01-28,14.0,35596.8,0.0,280.55,0.0,-1.78,-11.41,247.58
