Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2000-01-01,30.0,32461.55,0.0,176.72,0.0,-0.05,-8.37,320.0
2000-01-02,29.0,32486.41,0.44,245.26,0.0,7.61,-6.46,363.15
2000-01-03,34.0,32486.41,3.83,157.41,0.0,12.2,1.18,654.53
2000-01-04,40.0,32486.41,7.24,98.5,0.0,12.36,6.16,932.45
2000-01-05,50.0,32486.41,9.28,205.76,0.0,13.09,-7.42,351.16
2000-01-06,45.0,32486.41,0.0,175.49,0.0,-4.35,-12.19,240.0
2000-01-07,42.0,32596.69,0.0,208.23,0.0,-0.81,-10.66,278.52
2000-01-08,41.0,32832.0,0.0,234.14,0.0,2.27,-9.51,291.63
2000-01-09,45.0,32832.0,0.0,220.34,0.0,1.5,-9.03,309.03
2000-01-10,61.0,32832.0,11.17,127.01,0.0,6.08,-1.5,560.0
2000-01-11,80.0,32832.0,13.28,70.81,0.0,4.65,0.66,639.55
2000-01-12,59.0,33152.75,1.88,146.97,0.0,4.29,-2.35,517.79
2000-01-13,48.0,33177.6,8.75,133.95,0.0,1.09,-6.61,360.0
2000-01-14,45.0,33177.6,5.94,202.71,0.0,-5.2,-19.25,128.64
2000-01-15,42.0,33177.6,0.0,182.55,0.0,-13.19,-20.67,120.0
2000-01-16,40.0,33523.2,0.0,288.08,0.0,-3.95,-19.75,122.5
2000-01-17,38.0,33523.2,0.82,312.13,0.0,-1.36,-24.41,80.0
2000-01-18,37.0,33523.2,0.0,221.9,0.0,-17.39,-26.6,79.43
2000-01-19,36.0,33523.38,0.0,266.57,0.0,-11.51,-23.76,80.0
2000-01-20,35.0,33868.79,2.02,234.74,0.0,-7.41,-17.33,160.0
2000-01-21,33.0,33868.79,4.0,199.85,0.0,-6.49,-18.41,149.76
2000-01-22,33.0,33868.79,0.01,216.49,0.0,-15.2,-23.7,84.53
2000-01-23,32.0,34214.41,0.0,242.64,0.0,-13.7,-23.51,83.52
2000-01-24,31.0,34214.41,0.0,279.88,0.0,-5.74,-18.11,157.31
2000-01-25,33.0,34214.41,0.0,310.35,0.0,-0.56,-16.12,169.88
2000-01-26,30.0,34560.01,15.69,127.66,0.0,-6.31,-12.42,238.09
2000-01-27,29.0,34560.01,2.54,233.38,0.0,-8.54,-19.7,124.02
2000-01-28,29.0,34560.19,0.0,226.6,0.0,-14.48,-22.71,100.5
2000-01-29,27.0,34905.61,0.0,298.78,0.0,-10.62,-22.94,89.05
2000-01-30,26.0,34905.61,0.0,351.44,0.0,-1.81,-21.05,120.0
2000-01-31,25.0,35226.35,24.95,263.73,0.0,0.17,-17.83,160.0
2000-02-01,25.0,35251.2,1.12,153.65,0.0,-3.32,-8.89,320.0
2000-02-02,26.0,35251.2,1.0,266.45,0.0,-3.87,-13.29,217.67
2000-02-03,27.0,35596.79,0.85,241.15,0.0,-8.7,-16.86,160.0
2000-02-04,26.0,35596.79,1.33,258.11,0.0,-5.23,-13.73,203.01
2000-02-05,25.0,35917.55,0.0,248.97,0.0,-3.53,-11.57,243.01
2000-02-06,24.0,35942.4,1.0,278.59,0.0,-2.45,-11.65,247.57
2000-02-07,25.0,35942.4,0.0,312.58,0.0,-2.31,-13.03,226.23
2000-02-08,24.0,36288.01,0.0,402.83,0.0,-0.87,-23.41,83.58
2000-02-09,24.0,36288.01,0.0,401.6,0.0,-1.85,-22.73,99.82
2000-02-10,25.0,36633.59,0.0,314.09,0.0,4.64,-6.84,360.88
2000-02-11,26.0,36633.59,2.3,253.01,0.0,6.04,-3.39,479.47
2000-02-12,27.0,36743.88,0.0,401.91,0.0,3.61,-15.98,169.65
2000-02-13,30.0,36979.2,0.0,359.21,0.0,-4.17,-18.01,160.0
2000-02-14,45.0,36979.2,23.35,290.96,0.0,2.56,-13.62,202.8
2000-02-15,90.0,37324.8,10.88,239.5,0.0,4.82,-6.25,380.1
2000-02-16,60.0,37324.8,1.46,300.05,0.0,-0.78,-10.24,280.53
2000-02-17,54.0,37670.39,0.09,397.04,0.0,2.1,-12.9,229.26
2000-02-18,52.0,37670.39,0.0,330.8,0.0,-5.43,-15.94,172.7
2000-02-19,50.0,38016.0,14.22,127.93,0.0,-4.54,-9.26,298.96
2000-02-20,45.0,38016.0,1.29,180.5,0.0,-2.18,-7.06,359.0
2000-02-21,43.0,38361.6,0.0,156.75,0.0,-2.55,-6.66,360.0
2000-02-22,45.0,38361.6,0.0,352.53,0.0,1.37,-9.14,308.69
2000-02-23,50.0,38707.2,0.0,453.46,0.0,10.19,-7.7,343.86
2000-02-24,60.0,38707.2,0.0,342.0,0.0,10.11,-0.01,601.02
2000-02-25,127.0,39027.94,5.99,266.75,0.0,11.71,0.86,640.0
2000-02-26,125.0,39052.79,10.53,142.84,0.0,5.2,0.26,620.9
2000-02-27,252.0,39163.08,0.0,260.14,0.0,7.84,0.92,640.0
2000-02-28,676.0,39398.4,13.11,307.88,0.0,13.05,-0.03,606.1
2000-02-29,386.0,39398.4,0.0,257.85,0.0,2.41,-3.96,453.37
2000-03-01,222.0,39744.0,0.0,411.6,0.0,6.09,-5.49,401.04
2000-03-02,116.0,39744.0,6.16,305.75,0.0,7.98,-3.57,474.14
